ward,item,location,cost
38,Street Resurfacing Menu (2019),ON W SUNNYSIDE AVE FROM N LINDER AVE  (5500 W) TO N CENTRAL AVE  (5600 W),"$64,340.83"
38,Street Resurfacing Menu (2019),ON W SUNNYSIDE AVE FROM N MULLIGAN AVE  (6330 W) TO N NARRAGANSETT AVE  (6400 W),"$25,703.63"
38,Street Resurfacing Menu (2019),ON W WAVELAND AVE FROM N PANAMA AVE  (8100 W) TO N PIONEER AVE  (8200 W),"$50,438.75"
38,Street Speed Hump Replacement (2019),ON N PAGE AVE FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N),$0.00
38,Street Speed Hump Replacement (2019),ON N PONTIAC AVE FROM W GRACE ST  (3800 N) TO W IRVING PARK RD  (4000 N),$0.00
38,Street Speed Hump Replacement (2019),ON W WAVELAND AVE FROM N PANAMA AVE  (8100 W) TO N PIONEER AVE  (8200 W),$0.00
39,Alley Apron Menu (2019),5800 N KENNETH AVE,"$8,915.43"
39,Alley Resurfacing Menu (2019),4812 N KILPATRICK AVE; N KRUGER AVE &  N ELSTON AVE&N ELSTON AVE &  N KILPATRICK AVE,"$5,169.93"
39,Alley Speed Hump Replacement (2019),4812 N KILPATRICK AVE; N KRUGER AVE &  N ELSTON AVE&N ELSTON AVE &  N KILPATRICK AVE,$0.00
39,Curb & Gutter Menu (2019),4505 N KENNETH AVE,"$6,117.73"
39,Firehouse Engine 79 Impovements w/Ward41,6424 N LEHIGH AVE,"$43,500.00"
39,Forest Glen viaduct lettering - partship project w/ 45th Ward,N ELSTON AVE &  N FOREST GLEN AVE,"$5,000.00"
39,Miscellaneous CDOT Projects (2019),6219 N LUNDY AVE,"$8,823.47"
39,Sidewalk Menu (2019),N LOWELL AVE &  W GRANVILLE AVE,"$2,700.00"
39,Speed Indicator Signs (2019),N FOREST GLEN AVE &  N CICERO AVE; 5711 N CICERO AVE,"$11,000.00"
39,Speed Indicator Signs (2019),W DEVON AVE &  N KOSTNER AVE,"$11,000.00"
39,Street Bump Outs Menu (2019),W BRYN MAWR AVE &  N CHRISTIANA AVE,"$5,811.28"
39,Street Cul-de-Sac Menu (2019),N MONTICELLO AVE &  W FOSTER AVE,"$21,176.53"
39,Street Resurfacing Menu (1-5) (2019),ON N CHRISTIANA AVE FROM W THORNDALE AVE  (5900 N) TO W ARDMORE AVE  (5800 N),"$52,196.50"
39,Street Resurfacing Menu (1-5) (2019),ON N KEYSTONE AVE FROM W ROSEMONT AVE  (6300 N) TO W DEVON AVE  (6399 N),"$50,123.29"
39,Street Resurfacing Menu (1-5) (2019),ON N KOLMAR AVE FROM W PETERSON AVE  (6000 N) TO W THORNDALE AVE  (5900 N),"$36,413.59"
39,Street Resurfacing Menu (1-5) (2019),ON N LINDER AVE FROM W ARDMORE AVE  (5800 N) TO N INDIAN RD  (5900 N),"$54,963.28"
39,Street Resurfacing Menu (1-5) (2019),ON W THOME AVE FROM N KIRKWOOD AVE  (4430 W) TO N KOSTNER AVE  (4400 W),"$43,074.98"
39,Street Resurfacing Menu (2019),ON N EDENS PKWY FROM W BRYN MAWR AVE  (5600 N) TO W CATALPA AVE  (5400 N),"$59,137.12"
39,Street Resurfacing Menu (2019),ON N FOREST GLEN AVE FROM N KOSTNER AVE  (6252 N) TO N IONIA AVE  (6100 N),"$114,657.61"
39,Street Resurfacing Menu (2019),ON N INDIAN RD FROM N LINDER AVE  (5900 N) TO N CENTRAL AVE  (6000 N),"$40,268.70"
39,Street Resurfacing Menu (2019),ON N INDIAN RD FROM W ARDMORE AVE  (5799 N) TO W ROSEDALE AVE  (5840 N),"$12,779.43"
39,Street Resurfacing Menu (2019),ON N KOSTNER AVE FROM N IONIA AVE  (6010 N) TO N SAUGANASH AVE  (6145 N),"$41,972.82"
39,Street Resurfacing Menu (2019),ON N LAMON AVE FROM W BRYN MAWR AVE  (5600 N) TO W CATALPA AVE  (5400 N),"$63,686.13"
39,Street Resurfacing Menu (2019),ON N LAS CASAS AVE FROM 5657 N TO N CLIFFORD AVE  (5799 N),"$16,531.19"
39,Street Resurfacing Menu (2019),ON N LAWNDALE AVE FROM W PETERSON AVE  (6000 N) TO W GLENLAKE AVE  (6100 N),"$19,044.21"
39,Street Resurfacing Menu (2019),ON N LEGETT AVE FROM N CALDWELL AVE  (6100 N) TO N HIAWATHA AVE  (6300 N),"$109,341.22"
39,Street Resurfacing Menu (2019),ON N LOUISE AVE FROM 5814 N TO N LANDERS AVE  (5940 N),"$16,382.76"
39,Street Resurfacing Menu (2019),ON N ST LOUIS AVE FROM W HOLLYWOOD AVE  (5700 N) TO W ARDMORE AVE  (5800 N),"$53,798.24"
39,Street Resurfacing Menu (2019),ON W ARDMORE AVE FROM N CENTRAL PARK AVE  (3600 W) TO N PULASKI RD  (4000 W),"$187,169.80"
39,Street Resurfacing Menu (2019),ON W ARGYLE ST FROM N TRIPP AVE  (4230 W) TO N KOSTNER AVE  (4400 W),"$87,605.99"
39,Street Resurfacing Menu (2019),ON W BERTEAU AVE FROM N ELSTON AVE  (3850 W) TO N SPRINGFIELD AVE  (3900 W),"$26,074.04"
39,Street Resurfacing Menu (2019),ON W HOLLYWOOD AVE FROM N BERNARD ST  (3430 W) TO N CENTRAL PARK AVE  (3600 W),"$87,764.72"
39,Street Speed Hump Menu (2019),5100 N AVERS AVE,"$3,700.00"
39,Street Speed Hump Menu (2019),ON N KEATING AVE FROM N CALDWELL AVE  (5910 N) TO W PETERSON AVE  (6000 N),"$4,700.00"
39,Street Speed Hump Menu (2019),ON N KEDVALE AVE FROM W PETERSON AVE  (6000 N) TO W GRANVILLE AVE  (6200 N); ON N KEDVALE AVE FROM W PETERSON AVE  (6000 N) TO W GLENLAKE AVE  (6100 N),"$4,700.00"
39,Street Speed Hump Menu (2019),ON N KILBOURN AVE FROM W ARGYLE ST  (5000 N) TO W CARMEN AVE  (5100 N),"$4,700.00"
40,143 Trees Planted - Various Locations,,"$71,500.00"
40,"2 POD Cameras: 5158 N Lincoln Ave, 4802 N Francisco Ave",5158 N LINCOLN AVE; 4802 N FRANCISCO AVE,"$49,552.00"
40,Alley Resurfacing Menu (2019),6544 N GREENVIEW AVE; W ALBION AVE &  N BOSWORTH AVE&N GREENVIEW AVE &  W ARTHUR AVE,"$26,160.26"
40,Alley Resurfacing Menu (2019),N MAPLEWOOD AVE &  W ARDMORE AVE&N ROCKWELL ST &  W HOLLYWOOD AVE,"$25,701.75"
40,Alley Resurfacing Menu (2019),N VIRGINIA AVE &  W HOLLYWOOD AVE&N VIRGINIA AVE &  W ARDMORE AVE,"$27,941.36"
40,Alley Resurfacing Menu (2019),W BERWYN AVE &  N LINCOLN AVE&W FOSTER AVE &  N WESTERN AVE; 2472 W FOSTER AVE,"$13,969.74"
40,Alley Resurfacing Menu (2019),W GRANVILLE AVE &  N WASHTENAW AVE&W GLENLAKE AVE &  N FAIRFIELD AVE,"$42,788.96"
40,Alley Resurfacing Menu (2019),W THOME AVE &  N HERMITAGE AVE&W GRANVILLE AVE &  N PAULINA ST,"$46,177.79"
40,Alley Speed Hump Menu (2019),4715 N ROCKWELL ST; N MAPLEWOOD AVE &  W LELAND AVE&W LAWRENCE AVE &  N ROCKWELL ST,"$2,100.00"
40,Alley Speed Hump Menu (2019),5742 N MAPLEWOOD AVE; W ARDMORE AVE &  N MAPLEWOOD AVE&N ROCKWELL ST &  W HOLLYWOOD AVE,$700.00
40,Alley Speed Hump Menu (2019),W BALMORAL AVE &  N WASHTENAW AVE&N CALIFORNIA AVE &  W RASCHER AVE; 2742 W BALMORAL AVE,"$1,400.00"
40,Alley Speed Hump Replacement (2019),N VIRGINIA AVE &  W HOLLYWOOD AVE&N VIRGINIA AVE &  W ARDMORE AVE,$0.00
40,Alley Speed Hump Replacement (2019),W GRANVILLE AVE &  N WASHTENAW AVE&W GLENLAKE AVE &  N FAIRFIELD AVE,$0.00
40,Buffered Bike Lane Menu (2019),ON N CLARK ST FROM W CARMEN AVE  (5100 N) TO N ASHLAND AVE  (5800 N),"$23,000.00"
40,Concrete Alley Menu (2019),1616 W RASCHER AVE; W RASCHER AVE &  N PAULINA ST&W CATALPA AVE &  N ASHLAND AVE,"$250,000.00"
40,Concrete Alley Menu (2019),N ASHLAND AVE &  W EDGEWATER AVE&N HERMITAGE AVE &  W HOLLYWOOD AVE; 1659 W EDGEWATER AVE,"$226,000.00"
40,DWM Street Resurfacing - Complete Water MainReplacement Resurfacing to Ashland on Farragut and Berwyn,ON W FARRAGUT AVE FROM 1615 W TO N ASHLAND AVE  (1600 W); ON W BERWYN AVE FROM 1615 W TO N ASHLAND AVE  (1600 W),"$6,545.20"
40,Pavement Markings Menu (2019),5800 N RAVENSWOOD AVE,"$1,000.00"
40,Pavement Markings Menu (2019),ON N VIRGINIA AVE FROM W LELAND AVE  (4700 N) TO W GIDDINGS ST  (4740 N),$250.00
40,Sidewalk Menu (2019),N PAULINA ST &  W GRANVILLE AVE,"$7,812.24"
40,Street Resurfacing Menu (1-5) (2019),ON N WOLCOTT AVE FROM W NORWOOD ST  (6100 N) TO W GRANVILLE AVE  (6200 N),"$42,813.13"
40,Street Resurfacing Menu (2019),ON N CLAREMONT AVE FROM W GLENLAKE AVE  (6100 N) TO W GRANVILLE AVE  (6200 N),"$48,732.43"
40,Street Resurfacing Menu (2019),ON N CLARK ST FROM W FOSTER AVE  (5200 N) TO W BRYN MAWR AVE  (5600 N),"$212,500.00"
40,Street Resurfacing Menu (2019),ON N RAVENSWOOD AVE FROM W BRYN MAWR AVE  (5600 N) TO W RASCHER AVE  (5440 N),"$4,752.69"
40,Street Resurfacing Menu (2019),ON N ROCKWELL ST FROM 5174 N TO W FOSTER AVE  (5200 N),"$11,607.01"
40,Street Resurfacing Menu (2019),ON N ROCKWELL ST FROM W ARDMORE AVE  (5800 N) TO W PETERSON AVE  (6000 N),"$83,289.35"
40,Street Resurfacing Menu (2019),ON N WINCHESTER AVE FROM W FARRAGUT AVE  (5230 N) TO W BERWYN AVE  (5300 N),"$23,682.99"
40,Street Resurfacing Menu (2019),ON W FARRAGUT AVE FROM N WASHTENAW AVE  (2700 W) TO N ROCKWELL ST  (2600 W),"$42,746.05"
40,Street Resurfacing Menu (2019),ON W GLENLAKE AVE FROM N PAULINA ST  (1700 W) TO N HERMITAGE AVE  (1800 W),"$22,577.04"
40,Street Speed Hump Menu (2019),ON W BALMORAL AVE FROM N HOYNE AVE  (2100 W) TO N BOWMANVILLE AVE  (2200 W),"$4,700.00"
40,Street Speed Hump Replacement (2019),ON N CLAREMONT AVE FROM W GLENLAKE AVE  (6100 N) TO W GRANVILLE AVE  (6200 N),$0.00
41,Alley Resurfacing Menu (1-1) (2019),N OKETO AVE &  W CHASE AVE&N OSCEOLA AVE &  W TOUHY AVE,"$5,553.01"
41,Facility Improvements Engine House 79,6424 N LEHIGH AVE,"$43,500.00"
41,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",N HIAWATHA AVE &  N MOSELLE AVE,$350.00
41,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",N NORTHWEST HWY &  N OSHKOSH AVE,$600.00
41,Sidewalk Menu (2019),6525 N HIAWATHA AVE,"$14,569.20"
41,Street Resurfacing Menu (1-5) (2019),ON N NAVARRE AVE FROM N NAPOLEON AVE  (5840 N) TO N NASHOTAH AVE  (5940 N),"$55,004.43"
41,Street Resurfacing Menu (1-5) (2019),ON N NORTHCOTT AVE FROM W HURLBUT ST  (5730 N) TO W SOMERSET AVE  (5630 N),"$74,464.75"
41,Street Resurfacing Menu (1-5) (2019),ON N OLCOTT AVE FROM W JARVIS AVE  (7400 N) TO W BIRCHWOOD AVE  (7500 N),"$54,489.20"
41,Street Resurfacing Menu (1-5) (2019),ON N ORIOLE AVE FROM W MYRTLE AVE  (6200 N) TO W PALATINE AVE  (6310 N),"$67,323.36"
41,Street Resurfacing Menu (2019),ON N HIAWATHA AVE FROM N WILDWOOD AVE  (6870 N) TO N MENDOTA AVE  (6900 N),"$82,543.78"
41,Street Resurfacing Menu (2019),ON N JEAN AVE FROM N IONIA AVE  (6870 N) TO N LEHIGH AVE  (6899 N),"$32,159.06"
41,Street Resurfacing Menu (2019),ON N MASON AVE FROM N MENDOTA AVE  (7100 N) TO W FITCH AVE  (7130 N),"$49,022.90"
41,Street Resurfacing Menu (2019),ON N MASON AVE FROM W FITCH AVE  (7130 N) TO W TOUHY AVE  (7200 N),"$22,182.40"
41,Street Resurfacing Menu (2019),ON N NEOLA AVE FROM N NASSAU AVE  (6160 N) TO N NEWBURG AVE  (6100 N),"$28,701.02"
41,Street Resurfacing Menu (2019),ON N NOTTINGHAM AVE FROM W STRONG ST  (4900 N) TO W GUNNISON ST  (4800 N),"$51,719.57"
41,Street Resurfacing Menu (2019),ON N OGALLAH AVE FROM N NORTHWEST HWY  (6600 N) TO N OKETO AVE  (6700 N),"$59,183.32"
41,Street Resurfacing Menu (2019),ON N OKETO AVE FROM W NORTH SHORE AVE  (6700 N) TO W PRATT AVE  (6800 N),"$46,478.94"
41,Street Resurfacing Menu (2019),ON N OLCOTT AVE FROM N OSCEOLA AVE  (5620 N) TO W SEMINOLE ST  (5700 N),"$47,045.56"
41,Street Resurfacing Menu (2019),ON N OLCOTT AVE FROM W CATALPA AVE  (5500 N) TO W GREGORY ST  (5600 N),"$48,796.33"
41,Street Resurfacing Menu (2019),ON N OLCOTT AVE FROM W JARVIS AVE  (7400 N) TO W CHASE AVE  (7300 N),"$3,182.00"
41,Street Resurfacing Menu (2019),ON N ORIOLE AVE FROM W HIGGINS AVE  (5700 N) TO W CATALPA AVE  (5500 N),"$69,701.07"
41,Street Resurfacing Menu (2019),ON N OSCEOLA AVE FROM W ESTES AVE  (7100 N) TO W LUNT AVE  (7000 N),"$36,872.83"
41,Street Resurfacing Menu (2019),ON N OVERHILL AVE FROM W TALCOTT AVE  (6149 N) TO W CLARENCE AVE  (6230 N),"$70,499.55"
41,Street Resurfacing Menu (2019),ON W BRYN MAWR AVE FROM W HIGGINS AVE  (7499 W) TO N CANFIELD AVE  (7900 W),"$266,262.78"
41,Street Resurfacing Menu (2019),ON W HOOD AVE FROM 7248 W TO N HARLEM AVE  (7200 W),"$39,731.58"
41,Street Resurfacing Menu (2019),ON W NORWOOD ST FROM N OLYMPIA AVE  (7630 W) TO N OVERHILL AVE  (7700 W),"$50,063.35"
41,Street Speed Hump Replacement (2019),ON N OLCOTT AVE FROM W JARVIS AVE  (7400 N) TO W BIRCHWOOD AVE  (7500 N),$0.00
42,"2 POD CAMERAS: HERITAGE GREEN PARK, KINZIE & ORLEANS",W ADAMS ST &  S DESPLAINES ST; W KINZIE ST &  N ORLEANS ST,"$49,552.00"
42,"3 Cameras: 1 PTZ/360, 2 LPR On Existing Cameras",E ILLINOIS ST &  N MCCLURG CT; W OHIO ST &  N ORLEANS ST; W ONTARIO ST &  N ORLEANS ST,"$61,065.00"
42,Alley Resurfacing Menu (2019),E CEDAR ST &  N RUSH ST&E BELLEVUE PL &  N LAKE SHORE DR,"$35,201.02"
42,Alley Resurfacing Menu (2019),E DELAWARE PL &  N RUSH ST&N MICHIGAN AVE &  E WALTON ST,"$19,624.64"
42,Alley Resurfacing Menu (2019),E MONROE ST &  S STATE ST&W MADISON ST &  S DEARBORN ST,"$7,692.70"
42,Alley Speed Hump Replacement (2019),E CEDAR ST &  N RUSH ST&E BELLEVUE PL &  N LAKE SHORE DR,$0.00
42,Curb & Gutter Menu (2019),ON W GRAND AVE FROM N MCCLURG CT  (400 E) TO N PESHTIGO CT  (470 E),"$2,630.88"
42,Curb & Gutter Menu (2019),W LAKE ST &  N DEARBORN ST,"$34,981.93"
42,Miscellaneous CDOT Projects (2019),ON S DEARBORN ST FROM W ADAMS ST  (200 S) TO W JACKSON BLVD  (300 S),$660.00
42,Miscellaneous CDOT Projects (2019),W RANDOLPH ST &  N DESPLAINES ST; ON N STATE ST FROM W KINZIE ST  (400 N) TO W ONTARIO ST  (630 N),"$200,000.00"
42,Near-side signal installation at N. Peshtigo Ct. & E. Illinois Ave.,N PESHTIGO CT &  E ILLINOIS ST,"$38,987.20"
42,ON E GRAND AVE FROM N FAIRBANKS CT (299 E) TO N MCCLURG CT (400 E),ON E GRAND AVE FROM N FAIRBANKS CT  (299 E) TO N MCCLURG CT  (400 E),"$100,000.00"
42,Pavement Markings Menu (2019),E SUPERIOR ST &  N ST CLAIR ST,"$6,708.00"
42,Pavement Markings Menu (2019),N FRANKLIN ST &  W ONTARIO ST,"$3,500.00"
42,Pavement Markings Menu (2019),ON E OHIO ST FROM N MCCLURG CT  (400 E) TO N LAKE SHORE DR  (500 E),"$6,500.00"
42,POD CAMERA: N McClurg Ct. & E. North Water St.,400 N MCCLURG CT,"$24,776.00"
42,Sidewalk Menu (2019),550 W FULTON ST,"$20,026.74"
42,Sidewalk Menu (2019),932 N RUSH ST,"$42,968.42"
42,Sidewalk Menu (2019),ON E ONTARIO ST FROM N WABASH AVE  (40 E) TO N RUSH ST  (100 E),"$35,084.11"
42,Street Bump Outs Menu (2019),E ONTARIO ST &  N LAKE SHORE DR,"$10,075.10"
42,Street Bump Outs Menu (2019),ON E WACKER LOWER DR FROM N STETSON LOWER AVE  (154 E) TO N COLUMBUS LOWER DR  (299 E),"$88,856.01"
42,Street Bump Outs Menu (2019),ON W ERIE ST FROM N SEDGWICK ST  (400 W) TO N KINGSBURY ST  (500 W),"$38,000.00"
42,Street Light Arterial Menu (2019),ON E ONTARIO ST FROM N MCCLURG CT  (400 E) TO N FAIRBANKS CT  (299 E),"$120,000.00"
42,Street Light Arterial Menu (2019),ON N FRANKLIN ST FROM W HUBBARD ST  (430 N) TO W CHICAGO AVE  (800 N),"$90,000.00"
42,Street Light Arterial Menu (2019),ON N MCCLURG CT FROM E OHIO ST  (600 N) TO E ONTARIO ST  (630 N),"$24,930.22"
42,Street Light Piggy Back Only Menu (2019),2-100 E CHICAGO AVE,"$5,400.00"
42,Street Light Upgrade Menu (2019),219 W ERIE ST,$500.00
42,Street Resurfacing Menu (2019),N LARRABEE ST &  W HURON ST,"$21,462.69"
42,Street Resurfacing Menu (2019),ON E ERIE ST FROM N ST CLAIR ST  (200 E) TO N FAIRBANKS CT  (300 E),"$34,327.86"
42,Street Resurfacing Menu (2019),ON E ONTARIO ST FROM N MICHIGAN AVE  (140 E) TO N WABASH AVE  (40 E),"$58,752.60"
42,Street Resurfacing Menu (2019),ON N RUSH ST FROM 414 N TO E HUBBARD ST  (430 N),"$14,202.21"
42,Street Resurfacing Menu (2019),ON N RUSH ST FROM E PEARSON ST  (830 N) TO E CHESTNUT ST  (860 N),"$7,724.09"
42,Street Resurfacing Menu (2019),ON W WALTON ST FROM N MICHIGAN AVE  (140 E) TO N STATE ST  (0 E),"$94,660.57"
42,Street Speed Hump Menu (2019),ON E WACKER LOWER DR FROM N COLUMBUS LOWER DR  (301 E) TO N FIELD BLVD  (399 E),"$21,150.00"
43,Alley Apron Menu (2019),1042 W MONTANA ST,"$10,338.69"
43,Alley Apron Menu (2019),232 W ST PAUL AVE,"$13,176.07"
43,Alley Apron Menu (2019),450 W GRANT PL,"$9,760.18"
43,Alley Apron Menu (2019),715 W ARMITAGE AVE,"$11,637.27"
43,Alley Resurfacing Menu (2019),617 W DRUMMOND PL; W DRUMMOND PL &  N CLARK ST&W WRIGHTWOOD AVE &  N ORCHARD ST,"$16,720.77"
43,Alley Resurfacing Menu (2019),N KENMORE AVE &  W ARMITAGE AVE&N SEMINARY AVE &  N MAUD AVE,"$32,895.81"
43,Alley Resurfacing Menu (2019),N STATE PKWY &  E BURTON PL&N ASTOR ST &  E NORTH AVE,"$10,316.36"
43,Alley Resurfacing Menu (2019),W DICKENS AVE &  N SHEFFIELD AVE&W WEBSTER AVE &  N BISSELL ST; 2101 N SHEFFIELD AVE,"$42,560.70"
43,Alley Speed Hump Menu (2019),1955 N ORCHARD ST; N ORCHARD ST &  W ARMITAGE AVE&N HOWE ST &  W WILLOW ST,"$6,300.00"
43,Alley Speed Hump Menu (2019),W DIVERSEY PKWY &  N ORCHARD ST&W SCHUBERT AVE &  N CLARK ST,"$1,400.00"
43,Concrete Alley Menu (2019),N DAYTON ST &  W DIVERSEY PKWY&N HALSTED ST &  W WRIGHTWOOD AVE; 2721 N DAYTON ST,"$442,853.36"
43,Concrete Alley Menu (2019),W BELDEN AVE &  N LINCOLN PARK W&N CLARK ST &  N HALSTED ST; 317 W BELDEN AVE,"$78,000.00"
43,Curb & Gutter Menu (2019),2539 N LAKEVIEW AVE,"$1,991.75"
43,Grandmother's Park - Benches,N STOCKTON DR &  W WEBSTER DR,"$10,000.00"
43,Green City Market - Parjana Installation,1817 N CLARK ST,"$20,000.00"
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",1830 N STOCKTON DR,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",N CLARK ST &  W ROSLYN PL,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",N RACINE AVE &  W LILL AVE,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",N SHEFFIELD AVE &  W MONTANA ST,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",W ARMITAGE AVE &  N CLEVELAND AVE,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",W FULLERTON AVE &  N SEMINARY AVE,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2019)",W WEBSTER AVE &  N SEDGWICK ST,$700.00
43,Lincoln Park Conservatory Park - Benches,,"$10,000.00"
43,Lincoln Park Pathway Installation (Fullertion and Stockton),2045 N LINCOLN PARK W,"$15,620.00"
43,N Sheffield from W Armitage Ave to W Webster,ON N SHEFFIELD AVE FROM W ARMITAGE AVE  (2000 N) TO W WEBSTER AVE  (2200 N),"$256,500.00"
43,Sidewalk Menu (2019),1538-1600 N LAKE SHORE DR,"$28,900.83"
43,Sidewalk Menu (2019),955 W MONTANA ST,"$5,215.34"
43,Sidewalk Menu (2019),W WRIGHTWOOD AVE &  N MILDRED AVE,"$13,834.86"
43,Street Bump Outs Menu (2019),W FULLERTON PKWY &  N GENEVA TER,"$15,586.03"
43,Street Bump Outs Menu (2019),W MENOMONEE ST &  N LARRABEE ST,"$46,854.10"
43,Street Light Upgrade Menu (2019),ON E BANKS ST FROM N STATE PKWY  (1 E) TO N ASTOR ST  (40 E),"$1,500.00"
43,Street Resurfacing Menu (2019),ON N COMMONWEALTH AVE FROM W BELDEN AVE  (2300 N) TO W FULLERTON PKWY  (2400 N),"$51,399.26"
43,Street Resurfacing Menu (2019),ON N DAYTON ST FROM W WISCONSIN ST  (1900 N) TO W WILLOW ST  (1800 N),"$46,005.96"
43,Street Resurfacing Menu (2019),ON N LINCOLN PARK   W FROM 1999 N TO W WISCONSIN ST  (1900 N),"$48,749.43"
43,Street Resurfacing Menu (2019),ON N LINCOLN PARK   W FROM W MENOMONEE ST  (1800 N) TO W WISCONSIN ST  (1900 N),"$52,387.89"
43,Street Resurfacing Menu (2019),ON W GRANT PL FROM N CLEVELAND AVE  (500 W) TO N GENEVA TER  (600 W),"$16,695.33"
44,Alley Apron Menu (2019),3514 N RACINE AVE,"$9,536.04"
44,Alley Apron Menu (2019),427 W SURF ST,"$15,612.94"
44,Alley Resurfacing Menu (1-1) (2019),N KENMORE AVE &  W SCHOOL ST&N SEMINARY AVE &  W ROSCOE ST; 3317 N SEMINARY AVE,"$27,535.77"
44,Alley Resurfacing Menu (2019),3448 N SOUTHPORT AVE; N SOUTHPORT AVE &  W CORNELIA AVE&N JANSSEN AVE &  W ROSCOE ST,"$26,593.29"
44,Alley Resurfacing Menu (2019),N SOUTHPORT AVE &  W SCHOOL ST&N LAKEWOOD AVE &  W MELROSE ST,"$1,213.80"
44,Alley Resurfacing Menu (2019),W BARRY AVE &  N CLARK ST&W FLETCHER ST &  N SHEFFIELD AVE; 933 W FLETCHER ST,"$30,567.00"
44,Concrete Alley Menu (2019),343 W WELLINGTON AVE; N SHERIDAN RD &  W WELLINGTON AVE&N LAKE SHORE DR &  W OAKDALE AVE,"$143,000.00"
44,Concrete Alley Menu (2019),3500 N SHEFFIELD AVE,"$185,000.00"
44,DWM Resurfacing Supplement: N Burling Ave - 2850 to 3000,ON N BURLING ST FROM 2850 N TO W OAKDALE AVE  (3000 N),"$27,500.00"
44,Merlo Library Renovations,644 W BELMONT AVE,"$100,000.00"
44,Miscellaneous CDOT Projects (2019),3505 N SEMINARY AVE; 3516 N CLARK ST; 3525 N SEMINARY AVE,"$1,500.00"
44,Miscellaneous CDOT Projects (2019),355 W WELLINGTON AVE; 1001 W WELLINGTON AVE; 842 W WOLFRAM ST; 1133 W CORNELIAAVE; 1239 W MELROSE ST; 1040 W NEWPORT AVE; 2945 N BROADWAY; 3017 N SEMINARYAVE; 1124 W BARRY AVE; 3513 N BOSWORTH AVE; 3108 N CLIFTON AVE; 3118 N CLIFTON AVE,"$6,990.00"
44,Miscellaneous CDOT Projects (2019),3745 N GREENVIEW AVE,$500.00
44,Miscellaneous CDOT Projects (2019),633 W MELROSE ST; 1125 W WELLINGTON AVE; 1139 W WELLINGTON AVE; 647 W MELROSE ST,"$2,000.00"
44,Miscellaneous Other Projects (2019),3714 N CLARK ST; 1424 W MELROSE ST; 750 W BRIAR PL; 3319 N CLIFTON AVE; 1151 W EDDY ST; 1456 W HENDERSON ST,"$7,480.00"
44,Sidewalk Menu (2019),1036 W WAVELAND AVE,"$40,783.53"
44,Sidewalk Menu (2019),2827 N BURLING ST,"$9,523.74"
44,Sidewalk Menu (2019),3501 N SOUTHPORT AVE,"$5,270.29"
44,Sidewalk Menu (2019),612-634 W MELROSE ST,"$28,213.49"
44,Street Bump Outs Menu (2019),N BROADWAY &  W SURF ST,"$60,000.00"
44,Street Light Upgrade Menu (2019),1115-1135 W GEORGE ST,"$1,000.00"
44,Street Light Upgrade Menu (2019),2849 N CLARK ST,$500.00
44,Street Light Upgrade Menu (2019),2854 N BROADWAY,$500.00
44,Street Light Upgrade Menu (2019),3532 N BOSWORTH AVE; 3510 N BOSWORTH AVE; 3520 N BOSWORTH AVE,"$1,500.00"
44,Street Light Upgrade Menu (2019),3559 N ASHLAND AVE,$500.00
44,Street Light Upgrade Menu (2019),631 W SURF ST; 617 W SURF ST; 639 W SURF ST,"$1,500.00"
44,Street Resurfacing Menu (1-5) (2019),ON W CORNELIA AVE FROM N SHEFFIELD AVE  (999 W) TO N HALSTED ST  (800 W),"$103,244.26"
44,Street Resurfacing Menu (2019),ON N CLIFTON AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),"$57,331.69"
44,Street Resurfacing Menu (2019),ON N KENMORE AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),"$55,948.19"
44,Street Resurfacing Menu (2019),ON N LAKE SHORE DR FROM W WELLINGTON AVE  (3000 N) TO W BRIAR PL  (3140 N),"$56,255.46"
44,Street Resurfacing Menu (2019),ON N MAGNOLIA AVE FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N),$88.57
44,Street Resurfacing Menu (2019),ON N SEMINARY AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),"$57,566.24"
44,Street Resurfacing Menu (2019),ON N SHEFFIELD AVE FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N),"$55,501.93"
44,Street Resurfacing Menu (2019),ON N WILTON AVE FROM W CORNELIA AVE  (3500 N) TO W WAVELAND AVE  (3700 N),"$87,619.28"
44,Street Resurfacing Menu (2019),ON W NEWPORT AVE FROM N CLARK ST  (1000 W) TO N HALSTED ST  (800 W),"$74,581.24"
