ward,item,location,cost
38,Street Resurfacing Menu (2020),ON N OLEANDER AVE FROM W CORNELIA AVE  (3500 N) TO W ADDISON ST  (3600 N),"$51,463.84"
38,Street Resurfacing Menu (2020),ON N OZARK AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),"$61,808.83"
38,Street Resurfacing Menu (2020),ON W BERTEAU AVE FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W),"$47,094.66"
38,Street Resurfacing Menu (2020),ON W BERTEAU AVE FROM N MULLIGAN AVE  (6330 W) TO N NARRAGANSETT AVE  (6400 W),"$27,078.78"
38,Street Resurfacing Menu (2020),ON W BYRON ST FROM N MAJOR AVE  (5700 W) TO N MENARD AVE  (5800 W),"$14,605.06"
38,Street Resurfacing Menu (2020),ON W BYRON ST FROM N NOTTINGHAM AVE  (7130 W) TO N NEVA AVE  (7170 W),$779.58
38,Street Resurfacing Menu (2020),ON W DAKIN ST FROM N LONG AVE  (5400 W) TO N LINDER AVE  (5500 W),"$13,517.16"
38,Street Resurfacing Menu (2020),ON W GRACE ST FROM N MEADE AVE  (6100 W) TO N AUSTIN AVE  (6000 W),"$19,038.90"
38,Street Resurfacing Menu (2020),ON W HUTCHINSON ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$47,780.84"
38,Street Resurfacing Menu (2020),ON W PATTERSON AVE FROM N OVERHILL AVE  (7700 W) TO N OZANAM AVE  (7800 W),"$45,480.78"
38,Street Resurfacing Menu (2020),ON W SCHOOL ST FROM N PITTSBURGH AVE  (8230 W) TO N PONTIAC AVE  (8400 W),"$61,806.29"
38,Street Resurfacing Menu (2020),ON W SUNNYSIDE AVE FROM N LONG AVE  (5400 W) TO N LINDER AVE  (5500 W),"$70,441.99"
38,Street Resurfacing Menu (2020),ON W WARWICK AVE FROM N MOBILE AVE  (6300 W) TO N NARRAGANSETT AVE  (6400 W),"$22,560.33"
38,Street Resurfacing Menu (2020),ON W WINDSOR AVE FROM N CENTRAL AVE  (5600 W) TO N MAJOR AVE  (5700 W),"$40,726.91"
38,Street Resurfacing Menu (2020),ON W WINDSOR AVE FROM N LINDER AVE  (5500 W) TO N CENTRAL AVE  (5600 W),"$21,369.76"
38,Street Speed Hump Menu (2020),ON N MENARD AVE FROM W BELLE PLAINE AVE  (4100 N) TO W BERTEAU AVE  (4200 N),"$4,700.00"
38,Street Speed Hump Menu (2020),ON N NAGLE AVE FROM W ROSCOE ST  (3400 N) TO W CORNELIA AVE  (3500 N),"$4,700.00"
38,Street Speed Hump Menu (2020),ON N OKETO AVE FROM W IRVING PARK RD  (4000 N) TO W FOREST PRESERVE AVE  (3934 N),"$2,350.00"
38,Street Speed Hump Menu (2020),ON W AGATITE AVE FROM N LONG AVE  (5400 W) TO N LINDER AVE  (5500 W),"$4,700.00"
38,Street Speed Hump Menu (2020),ON W CULLOM AVE FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$4,700.00"
38,Street Speed Hump Menu (2020),ON W CUYLER AVE FROM N MOBILE AVE  (6300 W) TO N NARRAGANSETT AVE  (6400 W),"$4,700.00"
38,Street Speed Hump Menu (2020),ON W DAKIN ST FROM N LONG AVE  (5400 W) TO N LINDER AVE  (5500 W),"$4,700.00"
38,Street Speed Hump Menu (2020),ON W DAKIN ST FROM N MARMORA AVE  (5900 W) TO N AUSTIN AVE  (6000 W),"$4,700.00"
38,Street Speed Hump Replacement (2020),ON N MARMORA AVE FROM W CULLOM AVE  (4300 N) TO W MONTROSE AVE  (4400 N),$0.00
38,Street Speed Hump Replacement (2020),ON N OZARK AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),$0.00
38,Street Speed Hump Replacement (2020),ON W BERTEAU AVE FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W),$0.00
38,Street Speed Hump Replacement (2020),ON W BERTEAU AVE FROM N MULLIGAN AVE  (6330 W) TO N NARRAGANSETT AVE  (6400 W),$0.00
38,Street Speed Hump Replacement (2020),ON W HUTCHINSON ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),$0.00
39,"2 POD Cameras: Bryn Mawr & Kedzie, 6108 N Elston",W BRYN MAWR AVE &  N KEDZIE AVE; N ELSTON AVE &  N MILWAUKEE AVE,"$49,552.00"
39,Alley Speed Hump Menu (2020),N HAMLIN AVE &  N ELSTON AVE&W BERTEAU AVE &  N RIDGEWAY AVE,"$1,400.00"
39,Alley Speed Hump Menu (2020),W FOSTER AVE &  N DRAKE AVE&N ST LOUIS AVE &  W CARMEN AVE,"$3,500.00"
39,Miscellaneous CDOT Projects (2020),6219 N LUNDY AVE,"$3,490.06"
39,Sauganash Elementary Learning and Pollinator Garden,6040 N KILPATRICK AVE,"$5,616.66"
39,Sauganash Park Pollinator Garden,5861 N KOSTNER AVE,"$5,616.66"
39,Sidewalk Menu (2020),5150 N AVERS AVE,"$32,889.90"
39,Sidewalk Menu (2020),5284 N LA CROSSE AVE,"$15,542.95"
39,Sidewalk Menu (2020),N LOWELL AVE &  W GRANVILLE AVE,"$19,107.46"
39,Sidewalk Menu (2020),ON N INDIAN RD FROM N MONITOR AVE  (6100 N) TO W MIAMI AVE  (6120 N),"$19,688.29"
39,Sidewalk Menu (2020),ON W FOSTER AVE FROM N MONTICELLO AVE  (3630 W) TO N AVERS AVE  (3830 W),"$7,141.54"
39,Street Light Pole Painting Menu (2020),ON W PETERSON AVE FROM N KEATING AVE  (4730 W) TO N CICERO AVE  (4800 W); ON N CICERO AVE FROM N CALDWELL AVE  (5939 N) TO W PETERSON AVE  (6000 N),"$3,500.00"
39,Street Resurfacing Menu (1-5) (2020),ON N FOREST GLEN AVE FROM W BERWYN AVE  (5300 N) TO W CATALPA AVE  (5400 N),"$70,983.15"
39,Street Resurfacing Menu (1-5) (2020),ON N IONIA AVE FROM N KNOX AVE  (6200 N) TO N KIRKWOOD AVE  (6130 N),"$30,605.12"
39,Street Resurfacing Menu (1-5) (2020),ON N KEELER AVE FROM W GRANVILLE AVE  (6200 N) TO W ROSEMONT AVE  (6300 N),"$46,753.54"
39,Street Resurfacing Menu (1-5) (2020),ON N MILTIMORE AVE FROM N ELSTON AVE  (5900 N) TO N LEONARD AVE  (5900 N),"$56,197.63"
39,Street Resurfacing Menu (1-5) (2020),ON W ARDMORE AVE FROM N DRAKE AVE  (3530 W) TO N CENTRAL PARK AVE  (3600 W),"$27,502.87"
39,Street Resurfacing Menu (2020),ON N AVERS AVE FROM W BERTEAU AVE  (4200 N) TO W CULLOM AVE  (4300 N),"$47,369.05"
39,Street Resurfacing Menu (2020),ON N CHRISTIANA AVE FROM W CATALPA AVE  (5500 N) TO W BALMORAL AVE  (5400 N),"$62,548.33"
39,Street Resurfacing Menu (2020),ON N INDIAN RD FROM N MONITOR AVE  (6100 N) TO N MASON AVE  (6170 N),"$51,630.34"
39,Street Resurfacing Menu (2020),ON N KASSON AVE FROM N KENNICOTT AVE  (4600 N) TO N KIONA AVE  (4650 N),"$38,711.07"
39,Street Resurfacing Menu (2020),ON N KOSTNER AVE FROM N ELSTON AVE  (4719 N) TO W LAWRENCE AVE  (4800 N),"$4,067.23"
39,Street Resurfacing Menu (2020),ON N LE MAI AVE FROM N CALDWELL AVE  (6200 N) TO N LEOTI AVE  (6300 N),"$48,983.04"
39,Street Resurfacing Menu (2020),ON N LOUISE AVE FROM 5814 N TO N LANDERS AVE  (5940 N),"$34,095.80"
39,Street Resurfacing Menu (2020),ON N TRIPP AVE FROM W GRANVILLE AVE  (6200 N) TO W DEVON AVE  (6400 N),"$122,110.05"
39,Street Resurfacing Menu (2020),ON W CATALPA AVE FROM N CICERO AVE  (4800 W) TO N LAPORTE AVE  (5000 W),"$96,380.59"
39,Street Speed Hump Menu (2020),4100 N HARDING AVE; ON N HARDING AVE FROM W BELLE PLAINE AVE  (4100 N) TO W BERTEAU AVE  (4200 N),"$4,700.00"
39,Street Speed Hump Menu (2020),ON N INDIAN RD FROM N LINDER AVE  (5900 N) TO N CENTRAL AVE  (6000 N),"$4,700.00"
39,Volta Elementary Green Space,4950 N AVERS AVE,"$400,000.00"
39,Volta Elementary Learning Garden,4950 N AVERS AVE,"$5,616.66"
40,"3 POD Cameras - 2902 W. Foster, 5158 N. California, 2931 W. Peterson",2902 W FOSTER AVE; 5158 N CALIFORNIA AVE; 2931 W PETERSON AVE,"$74,328.00"
40,Alley Resurfacing Menu (2020),4701 N WASHTENAW AVE; N TALMAN AVE &  W LELAND AVE&W LAWRENCE AVE &  N WASHTENAW AVE,"$52,692.16"
40,Alley Resurfacing Menu (2020),N CAMPBELL AVE &  W PETERSON AVE&W THORNDALE AVE &  N MAPLEWOOD AVE,"$45,228.90"
40,Alley Resurfacing Menu (2020),N PAULINA ST &  W THOME AVE&W HIGHLAND AVE &  N HERMITAGE AVE,"$28,457.23"
40,Alley Resurfacing Menu (2020),W ARDMORE AVE &  N MAPLEWOOD AVE&W HOLLYWOOD AVE &  N CAMPBELL AVE,"$38,767.91"
40,Alley Resurfacing Menu (2020),W THOME AVE &  N RAVENSWOOD AVE E&W GRANVILLE AVE &  N HERMITAGE AVE,"$25,881.89"
40,Alley Speed Hump Replacement (2020),4701 N WASHTENAW AVE; N TALMAN AVE &  W LELAND AVE&W LAWRENCE AVE &  N WASHTENAW AVE,$0.00
40,Alley Speed Hump Replacement (2020),N CAMPBELL AVE &  W PETERSON AVE&W THORNDALE AVE &  N MAPLEWOOD AVE,$0.00
40,Curb & Gutter Menu (2020),1635-1667 W EDGEWATER AVE,"$60,331.82"
40,Curb & Gutter Menu (2020),2946 W BALMORAL AVE,"$21,148.68"
40,"Drinking Fountains at Mather, Green Briar, and Mellin Parks",,"$120,000.00"
40,Miscellaneous CDOT Projects (2020),5620 N WESTERN AVE,"$56,000.00"
40,Miscellaneous CDOT Projects (2020),5969 N RAVENSWOOD AVE,"$12,494.25"
40,Miscellaneous CDOT Projects (2020),N VIRGINIA AVE &  W LELAND AVE,"$29,345.71"
40,POD Camera: Peterson & Talman,W PETERSON AVE &  N TALMAN AVE,"$24,776.00"
40,Sidewalk Menu (2020),1514-1528 W ARTHUR AVE,"$8,829.13"
40,Sidewalk Menu (2020),ON N LEAVITT ST FROM W SUMMERDALE AVE  (5330 N) TO N BOWMANVILLE AVE  (5400 N),"$12,147.36"
40,Sidewalk Menu (2020),ON W WINONA ST FROM N OAKLEY AVE  (2300 W) TO N CLAREMONT AVE  (2330 W),"$24,072.34"
40,Street Bump Outs Menu (2020),W WINNEMAC AVE &  N HERMITAGE AVE,"$5,660.04"
40,Street Light Upgrade Menu (2020),2816 W SUMMERDALE AVE; 5334 N CALIFORNIA AVE,$337.76
40,Street Resurfacing Menu (1-5) (2020),ON W GRANVILLE AVE FROM N HOYNE AVE  (2100 W) TO N WESTERN AVE  (2400 W),"$200,088.01"
40,Street Resurfacing Menu (1-5) (2020),ON W GRANVILLE AVE FROM N RAVENSWOOD AVE  (1805 W) TO N DAMEN AVE  (1999 W),"$121,208.88"
40,Street Resurfacing Menu (2020),ON N RAVENSWOOD AVE FROM W BRYN MAWR AVE  (5600 N) TO W RASCHER AVE  (5440 N),"$85,508.28"
40,Street Resurfacing Menu (2020),ON N RAVENSWOOD AVE FROM W HIGHLAND AVE  (6330 N) TO W THOME AVE  (6300 N),"$32,501.01"
40,Street Resurfacing Menu (2020),ON N VIRGINIA AVE FROM W CATALPA AVE  (5500 N) TO W BRYN MAWR AVE  (5600 N),"$73,825.72"
40,Street Resurfacing Menu (2020),ON W EDGEWATER AVE FROM N ASHLAND AVE  (1600 W) TO N HERMITAGE AVE  (1700 W),"$77,697.34"
40,Street Resurfacing Menu (2020),ON W THOME AVE FROM N RAVENSWOOD AVE E (1781 W) TO N RAVENSWOOD AVE W (1800 W),"$11,694.93"
40,Street Speed Hump Menu (2020),ON W BALMORAL AVE FROM N DAMEN AVE  (1999 W) TO N HOYNE AVE  (2100 W),"$4,700.00"
40,Street Speed Hump Menu (2020),ON W FARRAGUT AVE FROM N LEAVITT ST  (2200 W) TO N WESTERN AVE  (2400 W),"$9,400.00"
40,Street Speed Hump Replacement (2020),ON N VIRGINIA AVE FROM W CATALPA AVE  (5500 N) TO W BRYN MAWR AVE  (5600 N),$0.00
40,Tree Planting - Various Locations,,"$55,000.00"
41,Alley Resurfacing Menu (2020),N OKETO AVE &  W CHASE AVE&N OSCEOLA AVE &  W TOUHY AVE,"$1,387.26"
41,Curb & Gutter Menu (2020),N NOTTINGHAM AVE &  W STRONG ST; 4856 N NOTTINGHAM AVE,"$11,638.93"
41,Curb & Gutter Menu (2020),N NOTTINGHAM AVE &  W STRONG ST; 4900 N NOTTINGHAM AVE,"$5,702.66"
41,Miscellaneous CDOT Projects (2020),N NORTHWEST HWY &  N OSHKOSH AVE,"$20,000.00"
41,Pavement Markings Menu (2020),ON N NORTHWEST HWY FROM N OVERHILL AVE  (6840 N) TO N OLYMPIA AVE  (6660 N),"$4,050.00"
41,Sidewalk Menu (2020),ON N LEHIGH AVE FROM N TONTY AVE  (7000 N) TO W TOUHY AVE  (7200 N),"$106,062.63"
41,Street Resurfacing Menu (1-5) (2020),ON N NEWCASTLE AVE FROM W DEVON AVE  (6400 N) TO W ALBION AVE  (6600 N),"$118,400.21"
41,Street Resurfacing Menu (1-5) (2020),ON N OKETO AVE FROM W BRYN MAWR AVE  (5600 N) TO W ARDMORE AVE  (5800 N),"$75,268.42"
41,Street Resurfacing Menu (1-5) (2020),ON N OZARK AVE FROM W ROSEDALE AVE  (5940 N) TO W PETERSON AVE  (5999 N),"$28,018.64"
41,Street Resurfacing Menu (1-5) (2020),ON W BALMORAL AVE FROM 8118 W TO N PIONEER AVE  (8200 W); ON N PIONEER AVE FROM W CATHERINE AVE  (5350 N) TO W BALMORAL AVE  (5400 N),"$67,566.93"
41,Street Resurfacing Menu (2020),7733-7759 W CLARENCE AVE,"$197,164.96"
41,Street Resurfacing Menu (2020),ON N ALGONQUIN AVE FROM N KINZUA AVE  (6500 N) TO N HIAWATHA AVE  (6600 N); ON N ALGONQUIN AVE FROM N TAHOMA AVE  (6530 N) TO N HIAWATHA AVE  (6600 N),"$33,682.35"
41,Street Resurfacing Menu (2020),ON N NASSAU AVE FROM N NAGLE AVE  (6000 N) TO N NAPER AVE  (6100 N),"$29,523.00"
41,Street Resurfacing Menu (2020),ON N NEOLA AVE FROM N NORTHWEST HWY  (6000 N) TO N NEWBURG AVE  (6100 N),"$77,217.89"
41,Street Resurfacing Menu (2020),ON N NEVA AVE FROM W SUMMERDALE AVE  (5330 N) TO W HIGGINS AVE  (5499 N),"$124,041.24"
41,Street Resurfacing Menu (2020),ON N NORDICA AVE FROM W GUNNISON ST  (4800 N) TO W ARGYLE ST  (5000 N),"$134,187.87"
41,Street Resurfacing Menu (2020),ON N OLCOTT AVE FROM W JARVIS AVE  (7400 N) TO W CHASE AVE  (7300 N),"$53,977.98"
41,Street Resurfacing Menu (2020),ON N OLEANDER AVE FROM W ESTES AVE  (7100 N) TO W LUNT AVE  (7000 N),"$46,695.41"
41,Street Resurfacing Menu (2020),ON N OZARK AVE FROM W BRYN MAWR AVE  (5600 N) TO W HIGGINS AVE  (5699 N),"$67,977.02"
41,Street Resurfacing Menu (2020),ON W IBSEN ST FROM N HARLEM AVE  (7200 W) TO N OCTAVIA AVE  (7300 W),"$52,768.27"
41,Street Resurfacing Menu (2020),ON W THORNDALE AVE FROM N OVERHILL AVE  (7700 W) TO N OZARK AVE  (7730 W),"$50,568.32"
41,Street Speed Hump Menu (2020),6800-6834 W STRONG ST,"$2,350.00"
41,Street Speed Hump Menu (2020),ON N MONT CLARE AVE FROM W BERWYN AVE  (5300 N) TO W SUMMERDALE AVE  (5330 N),"$2,350.00"
41,Street Speed Hump Menu (2020),ON N MONT CLARE AVE FROM W GUNNISON ST  (4800 N) TO W STRONG ST  (4900 N),"$4,700.00"
41,Street Speed Hump Menu (2020),ON N NORDICA AVE FROM W BALMORAL AVE  (5360 N) TO W HIGGINS AVE  (5434 N); 5400 N NORDICA AVE,"$2,350.00"
41,Street Speed Hump Menu (2020),ON W STRONG ST FROM N RUTHERFORD AVE  (6700 W) TO N OAK PARK AVE  (6800 W),"$2,350.00"
42,1 LRP on Existing Camera: Michigan & Oak,E OAK ST &  N MICHIGAN AVE,"$10,971.00"
42,1 POD Camera: Alley Franklin/Erie/Wells/Huron,670 N FRANKLIN ST,"$24,776.00"
42,1 POD Camera: Huron & Larrabe,700 N LARRABEE ST; N LARRABEE ST &  W HURON ST,"$24,776.00"
42,"2 LPR Cameras: Michigan & Oak, Oak & Rush",E OAK ST &  N MICHIGAN AVE; E OAK ST &  N RUSH ST,"$54,820.00"
42,Alley Resurfacing Menu (2020),W OHIO ST &  N FRANKLIN ST&N ORLEANS ST &  W GRAND AVE,"$12,583.33"
42,Alley Resurfacing Menu (2020),W RANDOLPH ST &  N JEFFERSON ST&N DESPLAINES ST &  W WASHINGTON BLVD; 615-619 W RANDOLPH ST,"$14,040.01"
42,Alley Speed Hump Replacement (2020),W OHIO ST &  N FRANKLIN ST&N ORLEANS ST &  W GRAND AVE,$0.00
42,Curb & Gutter Menu (2020),120 S DESPLAINES ST,"$8,338.48"
42,Curb & Gutter Menu (2020),E PEARSON ST &  N RUSH ST,"$23,008.54"
42,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2020)",330 N STATE ST,$350.00
42,Installation of left turn arrows at N Franklin St and W Ontario St,N FRANKLIN ST &  W ONTARIO ST,"$70,000.00"
42,Left-Turn Arrow Menu (2020),N MICHIGAN AVE &  E WACKER DR,"$80,488.00"
42,Miscellaneous CDOT Projects (2020),ON E CHICAGO AVE FROM N STATE ST  (0 E) TO N RUSH ST  (100 E),"$10,539.20"
42,Sidewalk Menu (2020),550 W FULTON ST,"$1,387.38"
42,Sidewalk Menu (2020),ON W HURON ST FROM N KINGSBURY ST  (500 W) TO N LARRABEE ST  (599 W),"$67,232.96"
42,Street Light Arterial Menu (2020),E HUBBARD ST &  N WABASH AVE,"$50,000.00"
42,Street Light Arterial Menu (2020),N STATE ST &  E ILLINOIS ST,"$125,000.00"
42,Street Light Arterial Menu (2020),ON E ILLINOIS ST FROM N WABASH LOWER AVE  (40 E) TO N MICHIGAN AVE  (140 E),"$150,000.00"
42,Street Light Arterial Menu (2020),ON N LARRABEE ST FROM W ERIE ST  (660 N) TO W CHICAGO AVE  (800 N),"$225,000.00"
42,Street Light Residential Staggered Piggy Back Menu (2020),ON E HURON ST FROM N MICHIGAN AVE  (140 E) TO N LAKE SHORE DR  (500 E),"$200,000.00"
42,Street Light Residential Staggered Piggy Back Menu (2020),ON N MCCLURG CT FROM E ERIE ST  (660 N) TO E ONTARIO ST  (630 N),"$50,000.00"
42,Street Light Upgrade Menu (2020),ON N BEAUBIEN CT FROM E LAKE ST  (200 N) TO E RANDOLPH ST  (140 N),"$18,215.16"
42,Street Resurfacing Menu (2020),ON S DESPLAINES ST FROM W GLADYS AVE  (320 S) TO W VAN BUREN ST  (400 S),"$29,073.93"
42,Street Speed Hump Menu (2020),ON E BENTON PL FROM N PARK DR  (300 E) TO N WESTSHORE DR  (500 E),"$4,700.00"
42,Street Speed Hump Menu (2020),ON E SOUTH WATER ST FROM N PARK DR  (300 E) TO N WESTSHORE DR  (500 E),"$4,700.00"
42,Viaduct Improvement Menu (2020),ON E GRAND AVE FROM N RUSH ST  (100 E) TO N MICHIGAN LOWER AVE  (140 E),"$60,000.00"
43,1 POD Camera: 1200 N. State St,1200 N STATE PKWY,"$24,776.00"
43,1 POD Camera: 1601 N Sedgwick Ave,1802 N SEDGWICK ST,"$24,776.00"
43,1 Pod Camera: Hasted & Armitage,N HALSTED ST &  W ARMITAGE AVE,"$24,776.00"
43,"1 POD Camera: Lincoln Ave, Webster Ave, Larrabe Rd",N LINCOLN AVE &  W WEBSTER AVE,"$24,776.00"
43,Alley Apron Menu (2020),2501 N SHEFFIELD AVE,"$11,048.75"
43,Alley Apron Menu (2020),2658 N DAYTON ST,"$13,042.13"
43,Alley Apron Menu (2020),514 W WEBSTER AVE,"$10,829.75"
43,Alley Resurfacing Menu (1-1) (2020),2515 N SEMINARY AVE; W ALTGELD ST &  N SHEFFIELD AVE&N SEMINARY AVE &  W LILL AVE,"$23,014.39"
43,Alley Resurfacing Menu (2020),1800 N CLEVELAND AVE; N CLEVELAND AVE &  W MENOMONEE ST&W WISCONSIN ST &  N MOHAWK ST,"$48,362.71"
43,Alley Resurfacing Menu (2020),447 W EUGENIE ST; N HUDSON AVE &  W NORTH AVE&W EUGENIE ST &  N CLEVELAND AVE,"$17,460.21"
43,Alley Resurfacing Menu (2020),932 W WILLOW ST,"$8,294.91"
43,Alley Resurfacing Menu (2020),950 W ARMITAGE AVE; W ARMITAGE AVE &  N SHEFFIELD AVE&N BISSELL ST &  W DICKENS AVE,"$40,356.42"
43,Alley Resurfacing Menu (2020),W WILLOW ST &  N FREMONT ST&N BISSELL ST &  W WISCONSIN ST; 900 W WILLOW ST,"$5,642.81"
43,Alley Speed Hump Menu (2020),2015 N FREMONT ST; N FREMONT ST &  W DICKENS AVE&W ARMITAGE AVE &  N DAYTON ST,"$1,400.00"
43,Alley Speed Hump Menu (2020),N ORCHARD ST &  W ARMITAGE AVE&N HOWE ST &  W WILLOW ST,$700.00
43,Alley Speed Hump Replacement (2020),W WRIGHTWOOD AVE &  N CLARK ST&N ORCHARD ST &  W DRUMMOND PL; 654 W WRIGHTWOOD AVE,$0.00
43,Curb & Gutter Menu (2020),2623 N HALSTED ST,"$39,401.61"
43,Curb & Gutter Menu (2020),2630 N HALSTED ST,"$60,758.10"
43,Curb & Gutter Menu (2020),2703 N HALSTED ST,"$6,980.39"
43,Curb & Gutter Menu (2020),734-740 W BELDEN AVE,"$18,504.10"
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2020)",N CLYBOURN AVE &  N KENMORE AVE,$600.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2020)",N RACINE AVE &  W LILL AVE,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2020)",W FULLERTON AVE &  N SEMINARY AVE,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2020)",W FULLERTON AVE &  N SURREY CT,$700.00
43,"In-Road ""State Law Stop For Pedestrians"" Signs Menu (2020)",W MONTANA ST &  N SHEFFIELD AVE,$350.00
43,Oscar Mayer Elementary Community Chicken Coop,2250 N CLIFTON AVE,"$25,000.00"
43,Sidewalk Menu (2020),1100 W WEBSTER AVE,"$45,855.65"
43,Sidewalk Menu (2020),1117 W DICKENS AVE,"$1,265.00"
43,Sidewalk Menu (2020),1839 N LINCOLN PARK W,"$22,114.18"
43,Sidewalk Menu (2020),19 E SCOTT ST,"$8,717.91"
43,Sidewalk Menu (2020),831 W WRIGHTWOOD AVE,"$3,193.21"
43,Street Light Upgrade Menu (2020),2345 N CLARK ST,$500.00
43,Street Resurfacing Menu (1-5) (2020),ON N NORTH PARK AVE FROM W EUGENIE ST  (1700 N) TO W MENOMONEE ST  (1800 N),"$79,442.92"
43,Street Resurfacing Menu (1-5) (2020),ON N ORCHARD ST FROM W FULLERTON AVE  (2400 N) TO W SCHUBERT AVE  (2700 N),"$196,992.65"
43,Street Resurfacing Menu (2020),2400-2500 N LAKEVIEW AVE; ON N LAKEVIEW AVE FROM W FULLERTON PKWY  (2400 N) TO W ROSLYN PL  (2500 N),"$102,455.56"
43,Street Resurfacing Menu (2020),ON E SCOTT ST FROM N STATE PKWY  (1 E) TO N ASTOR ST  (50 E); 10 E SCOTT ST,"$15,414.27"
43,Street Resurfacing Menu (2020),ON N BURLING ST FROM W WILLOW ST  (1800 N) TO W ARMITAGE AVE  (2000 N),"$156,507.95"
43,Street Resurfacing Menu (2020),ON N HOWE ST FROM W WILLOW ST  (1800 N) TO W ARMITAGE AVE  (2000 N),"$153,716.62"
43,Street Resurfacing Menu (2020),ON N SHEFFIELD AVE FROM W ALTGELD ST  (2500 N) TO W WRIGHTWOOD AVE  (2600 N); 2500 N SHEFFIELD AVE,"$69,655.35"
44,Alley Resurfacing Menu (2020),1453 W ADDISON ST; W ADDISON ST &  N GREENVIEW AVE&N JANSSEN AVE &  W CORNELIA AVE,"$10,665.20"
44,Alley Resurfacing Menu (2020),2846 N MILDRED AVE; N MILDRED AVE &  W WOLFRAM ST&W GEORGE ST &  N SHEFFIELD AVE,"$43,915.33"
44,Alley Resurfacing Menu (2020),3617-3655 N BOSWORTH AVE; N BOSWORTH AVE &  W WAVELAND AVE&W ADDISON ST &  N GREENVIEW AVE,"$43,642.59"
44,Alley Resurfacing Menu (2020),N GREENVIEW AVE &  W ADDISON ST&N BOSWORTH AVE &  W CORNELIA AVE; 3518 N GREENVIEW AVE,"$29,254.91"
44,Alley Resurfacing Menu (2020),N HALSTED ST &  W ALDINE AVE&N CLARK ST &  W BUCKINGHAM PL,"$12,999.14"
44,Alley Resurfacing Menu (2020),N HALSTED ST &  W WELLINGTON AVE&N MILDRED AVE &  W OAKDALE AVE,"$9,572.09"
44,Alley Resurfacing Menu (2020),W ADDISON ST &  N GREENVIEW AVE&N JANSSEN AVE &  W WAVELAND AVE; 1452 W ADDISON ST,"$41,190.48"
44,Alley Resurfacing Menu (2020),W DIVERSEY PKWY &  N SHEFFIELD AVE&N MILDRED AVE &  W WOLFRAM ST; 946 W DIVERSEY PKWY,"$6,716.24"
44,Concrete Alley Menu (2020),W MELROSE ST &  N LAKEWOOD AVE&W BELMONT AVE &  N RACINE AVE; 1233 W MELROSE ST,"$10,000.00"
44,Curb & Gutter Menu (2020),1309-1321 W NEWPORT AVE,"$28,576.61"
44,Curb & Gutter Menu (2020),1506-1519 W HENDERSON ST,"$14,293.45"
44,Curb & Gutter Menu (2020),334 W BARRY AVE; 338 W BARRY AVE,"$22,201.21"
44,Curb & Gutter Menu (2020),421-423 W OAKDALE AVE,"$5,188.31"
44,Curb & Gutter Menu (2020),627-639 W MELROSE ST,"$28,424.54"
44,Curb & Gutter Menu (2020),709-717 W CORNELIA AVE,"$5,904.50"
44,Curb & Gutter Menu (2020),711-717 W ALDINE AVE,"$15,623.79"
44,Left Turn Arrow Installation,N BROADWAY &  W BELMONT AVE,"$99,119.00"
44,Miscellaneous CDOT Projects (2020),2901 N CLARK ST; 3255 N SHEFFIELD AVE,"$1,000.00"
44,Miscellaneous CDOT Projects (2020),2919 N BURLING ST; 3003 N PINE GROVE AVE; 2900 N BURLING ST; 3013 N PINE GROVE AVE,"$2,000.00"
44,Miscellaneous CDOT Projects (2020),957 W CORNELIA AVE; 733 W MELROSE ST; 1523 W HENDERSON ST,"$1,500.00"
44,Sidewalk Menu (2020),810-812 W DIVERSEY PKWY,"$7,194.81"
44,Street Bump Outs Menu (2020),N BROADWAY &  W SURF ST,"$2,464.48"
44,Street Light Residential Staggered Piggy Back Menu (2020),ON N DAYTON ST FROM W WELLINGTON AVE  (3000 N) TO W NELSON ST  (3099 N); ON W WELLINGTON AVE FROM N SHEFFIELD AVE  (999 W) TO N HALSTED ST  (800 W),"$115,000.00"
44,Street Light Upgrade Menu (2020),446 W DIVERSEY PKWY; 500 W DIVERSEY PKWY; 440 W DIVERSEY PKWY; 509 WWELLINGTON AVE; 530 W DIVERSEY PKWY; 402 W DIVERSEY PKWY; 432 W DIVERSEY PKWY; 503 W WELLINGTON AVE; 622 W ALDINE AVE; 640 W ALDINE AVE,"$5,000.00"
44,Street Resurfacing Menu (2020),ON N KENMORE AVE FROM W SCHOOL ST  (3300 N) TO W ROSCOE ST  (3400 N),"$68,950.21"
