ward,item,location,cost
39,Street Resurfacing Menu (1-5) (2021),ON N SAUGANASH AVE FROM N KOSTNER AVE  (6145 N) TO N LEMONT AVE  (6280 N),"$177,102.88"
39,Street Resurfacing Menu (2021),N LAPORTE AVE &  W CATALPA AVE; 5400 N LAPORTE AVE,"$23,797.81"
39,Street Resurfacing Menu (2021),ON N FOREST GLEN AVE FROM N HIAWATHA AVE  (6010 N) TO N IONIA AVE  (6100 N),"$50,669.29"
39,Street Resurfacing Menu (2021),ON N KARLOV AVE FROM 5018 N TO W ARGYLE ST  (5000 N),"$10,988.14"
39,Street Resurfacing Menu (2021),ON N KARLOV AVE FROM W EASTWOOD AVE  (4700 N) TO W LAWRENCE AVE  (4800 N),"$56,135.64"
39,Street Resurfacing Menu (2021),ON N KILPATRICK AVE FROM W LELAND AVE  (4700 N) TO W LAWRENCE AVE  (4800 N),"$43,955.93"
39,Street Resurfacing Menu (2021),ON N KNOX AVE FROM N HIAWATHA AVE  (6100 N) TO N IONIA AVE  (6200 N),"$54,725.97"
39,Street Resurfacing Menu (2021),ON N KOSTNER AVE FROM W ROSEMONT AVE  (6300 N) TO W DEVON AVE  (6400 N),"$47,048.28"
39,Street Resurfacing Menu (2021),ON N LEADER AVE FROM N HIAWATHA AVE  (6300 N) TO N IONIA AVE  (6360 N),"$57,957.87"
39,Street Resurfacing Menu (2021),ON N MEADE AVE FROM W MATSON AVE  (6100 N) TO N INDIAN RD  (6230 N),"$88,167.51"
39,Street Resurfacing Menu (2021),ON W BALMORAL AVE FROM N CICERO AVE  (4800 W) TO N LAPORTE AVE  (5000 W),"$65,070.25"
39,Street Resurfacing Menu (2021),ON W HOLBROOK ST FROM N MILWAUKEE AVE  (6200 W) TO N MCLEOD AVE  (6300 W),"$39,273.19"
39,Street Resurfacing Menu (2021),ON W ROSEDALE AVE FROM N INDIAN RD  (5330 W) TO N LINDER AVE  (5500 W),"$40,734.38"
39,Street Speed Hump Menu (2021),ON N CENTRAL PARK AVE FROM W HOLLYWOOD AVE  (5700 N) TO W ARDMORE AVE  (5800 N),"$4,700.00"
39,Street Speed Hump Menu (2021),ON N EDENS PKWY FROM W CATALPA AVE  (5400 N) TO W BRYN MAWR AVE  (5600 N),"$13,140.35"
39,Street Speed Hump Menu (2021),ON N KEELER AVE FROM W BERTEAU AVE  (4200 N) TO W CULLOM AVE  (4300 N),"$4,700.00"
39,Street Speed Hump Menu (2021),ON N LANSING AVE FROM N LEMONT AVE  (5800 N) TO N LEADER AVE  (5900 N),"$10,585.54"
39,Street Speed Hump Menu (2021),ON W HOLBROOK ST FROM N MILWAUKEE AVE  (6200 W) TO N MCLEOD AVE  (6300 W),"$4,700.00"
40,Alley Resurfacing Menu (2021),N FRANCISCO AVE &  W AINSLIE ST&W ARGYLE ST &  N MOZART ST,"$42,822.22"
40,Alley Resurfacing Menu (2021),N PAULINA ST &  W DEVON AVE&N CLARK ST &  W HIGHLAND AVE,"$17,135.23"
40,Alley Resurfacing Menu (2021),W BERWYN AVE &  N CAMPBELL AVE&N WESTERN AVE &  W FARRAGUT AVE,"$31,945.78"
40,Alley Resurfacing Menu (2021),W CATALPA AVE &  N PAULINA ST&N RAVENSWOOD AVE &  W RASCHER AVE,"$38,406.55"
40,Alley Speed Hump Menu (2021),W BERWYN AVE &  N LEAVITT ST&N HOYNE AVE &  W FARRAGUT AVE,"$1,400.00"
40,Alley Speed Hump Replacement (2021),W BERWYN AVE &  N CAMPBELL AVE&N WESTERN AVE &  W FARRAGUT AVE,$0.00
40,Budlong Woods Library Reading Garden Mosaic/DCASE,5630 N LINCOLN AVE,"$110,000.00"
40,Concrete Alley Menu (2021),N HERMITAGE AVE &  W ROSEHILL DR&W THORNDALE AVE &  N RAVENSWOOD AVE; 5814 N HERMITAGE AVE,"$140,000.00"
40,Concrete Alley Menu (2021),N PAULINA ST &  W PETERSON AVE&W GLENLAKE AVE &  N CLARK ST; 6001 N PAULINA ST,"$17,838.54"
40,Concrete Alley Menu (2021),W FARRAGUT AVE &  N RAVENSWOOD AVE&N PAULINA ST &  W FOSTER AVE,"$225,000.00"
40,Concrete Alley Menu (2021),W SUMMERDALE AVE &  N WINCHESTER AVE&N DAMEN AVE &  W BERWYN AVE,"$143,787.32"
40,Curb & Gutter Menu (2021),ON W PETERSON AVE FROM N MAPLEWOOD AVE  (2530 W) TO N TALMAN AVE  (2630 W); 2534-2558 W PETERSON AVE,"$104,000.00"
40,Miscellaneous CDOT Projects (2021),5969 N RAVENSWOOD AVE,"$15,794.86"
40,Pedestrian Refuge Island Menu (2021),N WESTERN AVE &  W WINNEMAC AVE,"$29,236.68"
40,Sidewalk Menu (2021),1701 W GRANVILLE AVE,"$2,369.68"
40,Sidewalk Menu (2021),5823 N RAVENSWOOD AVE,"$27,653.77"
40,Sidewalk Menu (2021),ON N CALIFORNIA AVE FROM W AINSLIE ST  (4900 N) TO W ARGYLE ST  (5000 N),"$41,617.42"
40,Sidewalk Menu (2021),ON N OAKLEY AVE FROM W AINSLIE ST  (4900 N) TO W ARGYLE ST  (5000 N),"$13,212.22"
40,Sidewalk Menu (2021),ON N SACRAMENTO AVE FROM W BRYN MAWR AVE  (5600 N) TO W HOLLYWOOD AVE  (5700 N),"$21,695.15"
40,Sidewalk Menu (2021),ON N WESTERN AVE FROM W BERWYN AVE  (5300 N) TO W BALMORAL AVE  (5400 N),"$93,586.98"
40,Sidewalk Menu (2021),ON W ARDMORE AVE FROM N WASHTENAW AVE  (2700 W) TO N FAIRFIELD AVE  (2730 W),"$34,673.83"
40,Street Bump Outs Menu (2021),N VIRGINIA AVE &  W GIDDINGS ST; W GIDDINGS ST &  N VIRGINIA AVE,"$28,976.02"
40,Street Bump Outs Menu (2021),ON N FRANCISCO AVE FROM W CARMEN AVE  (5100 N) TO W FOSTER AVE  (5200 N),"$18,721.05"
40,Street Light Upgrade Menu (2021),2424 W BRYN MAWR AVE,$500.00
40,Street Light Upgrade Menu (2021),2816 W SUMMERDALE AVE; 5334 N CALIFORNIA AVE,$662.24
40,Street Light Upgrade Menu (2021),5990 N RIDGE AVE,$500.00
40,Street Resurfacing Menu (2021),ON N CAMPBELL AVE FROM W PETERSON AVE  (6000 N) TO W GLENLAKE AVE  (6100 N),"$53,437.92"
40,Street Resurfacing Menu (2021),ON N RAVENSWOOD AVE FROM W GRANVILLE AVE  (6199 N) TO W THOME AVE  (6300 N),"$13,707.54"
40,Street Resurfacing Menu (2021),ON W AINSLIE ST FROM N OAKLEY AVE  (2300 W) TO N CLAREMONT AVE  (2330 W),"$13,278.75"
40,Street Resurfacing Menu (2021),ON W HOLLYWOOD AVE FROM N ASHLAND AVE  (1600 W) TO N HERMITAGE AVE  (1700 W),"$67,749.32"
40,Street Resurfacing Menu (2021),ON W WINONA ST FROM N ASHLAND AVE  (1600 W) TO N PAULINA ST  (1700 W),"$50,940.92"
40,Street Speed Hump Menu (2021),2923 W ARGYLE ST,"$2,350.00"
40,Street Speed Hump Menu (2021),ON N BOSWORTH AVE FROM W SCHREIBER AVE  (6430 N) TO W ARTHUR AVE  (6500 N),"$2,350.00"
40,Street Speed Hump Menu (2021),ON N FAIRFIELD AVE FROM W ARDMORE AVE  (5800 N) TO W THORNDALE AVE  (5900 N),"$4,700.00"
40,Street Speed Hump Menu (2021),ON N FRANCISCO AVE FROM W ARGYLE ST  (5000 N) TO W FOSTER AVE  (5200 N),"$9,400.00"
40,Street Speed Hump Menu (2021),ON N RICHMOND ST FROM W HOLLYWOOD AVE  (5700 N) TO W ARDMORE AVE  (5800 N),"$4,700.00"
40,Street Speed Hump Menu (2021),ON N VIRGINIA AVE FROM W BRYN MAWR AVE  (5600 N) TO W GREGORY ST  (5530 N),"$2,350.00"
40,Street Speed Hump Menu (2021),ON W BALMORAL AVE FROM N ASHLAND AVE  (1600 W) TO N RAVENSWOOD AVE  (1800 W),"$9,400.00"
40,Street Speed Hump Menu (2021),ON W BERWYN AVE FROM N ASHLAND AVE  (1600 W) TO N RAVENSWOOD AVE E (1800 W),"$9,400.00"
40,Street Speed Hump Menu (2021),ON W BERWYN AVE FROM N LINCOLN AVE  (2500 W) TO N ROCKWELL ST  (2600 W),"$2,350.00"
40,Street Speed Hump Menu (2021),ON W BERWYN AVE FROM N OAKLEY AVE  (2300 W) TO N BOWMANVILLE AVE  (2350 W),"$2,350.00"
40,Street Speed Hump Replacement (2021),ON N CAMPBELL AVE FROM W PETERSON AVE  (6000 N) TO W GLENLAKE AVE  (6100 N),$0.00
40,Street Speed Hump Replacement (2021),ON W AINSLIE ST FROM N OAKLEY AVE  (2300 W) TO N CLAREMONT AVE  (2330 W),$0.00
40,Tree Planting - Various Locations,,"$50,000.00"
41,Alley Speed Hump Menu (2021),7415 N OLEANDER AVE,"$2,100.00"
41,Bollard Menu (2021),ON W EVERELL AVE FROM N OLCOTT AVE  (7500 W) TO N ORIOLE AVE  (7600 W),"$1,468.39"
41,Miscellaneous CDOT Projects (2021),5430 W DEVON AVE,"$30,000.00"
41,Miscellaneous CDOT Projects (2021),6095 N NASSAU AVE,$660.00
41,Miscellaneous CDOT Projects (2021),N NORTHWEST HWY &  N OSHKOSH AVE,"$29,044.92"
41,Street Bump Outs Menu (2021),ON W HIGGINS AVE FROM N ORIOLE AVE  (7600 W) TO N OZANAM AVE  (7800 W),"$19,662.05"
41,Street Resurfacing Menu (2021),ON N MANKATO AVE FROM N IONIA AVE  (7200 N) TO N HIAWATHA AVE  (7130 N),"$90,297.08"
41,Street Resurfacing Menu (2021),ON N MOODY AVE FROM N HIAWATHA AVE  (7150 N) TO W TOUHY AVE  (7200 N),"$54,994.38"
41,Street Resurfacing Menu (2021),ON N NASSAU AVE FROM N NAGLE AVE  (6000 N) TO N NAPER AVE  (6100 N),"$48,316.25"
41,Street Resurfacing Menu (2021),ON N NEVA AVE FROM W MYRTLE AVE  (6200 N) TO N AVONDALE AVE  (6270 N),"$41,904.22"
41,Street Resurfacing Menu (2021),ON N NEWARK AVE FROM W RAVEN ST  (6200 N) TO N NIAGARA AVE  (6320 N),"$126,146.66"
41,Street Resurfacing Menu (2021),ON N NEWLAND AVE FROM 4815 N TO W CARMEN AVE  (5100 N),"$175,974.21"
41,Street Resurfacing Menu (2021),ON N NOTTINGHAM AVE FROM W TALCOTT AVE  (5700 N) TO W HOBART AVE  (5720 N),"$22,677.89"
41,Street Resurfacing Menu (2021),ON N OCONTO AVE FROM N ONARGA AVE  (6560 N) TO W ALBION AVE  (6590 N),"$41,232.10"
41,Street Resurfacing Menu (2021),ON N OCONTO AVE FROM W ALBION AVE  (6590 N) TO W NORTH SHORE AVE  (6700 N),"$56,054.74"
41,Street Resurfacing Menu (2021),ON N OCONTO AVE FROM W BALMORAL AVE  (5360 N) TO W RASCHER AVE  (5400 N),"$15,720.16"
41,Street Resurfacing Menu (2021),ON N OCONTO AVE FROM W BERWYN AVE  (5300 N) TO W BALMORAL AVE  (5360 N),"$50,964.55"
41,Street Resurfacing Menu (2021),ON N OCTAVIA AVE FROM 5819 N TO W SEMINOLE ST  (5700 N),"$76,017.01"
41,Street Resurfacing Menu (2021),ON N OKETO AVE FROM W PALATINE AVE  (6300 N) TO W DEVON AVE  (6400 N),"$2,396.78"
41,Street Resurfacing Menu (2021),ON N ONEIDA AVE FROM N OLYMPIA AVE  (6420 N) TO N OLIPHANT AVE  (6500 N),"$44,712.06"
41,Street Resurfacing Menu (2021),ON N OTTAWA AVE FROM W NORTH SHORE AVE  (6700 N) TO N OTSEGO AVE  (6630 N),"$39,177.17"
41,Street Resurfacing Menu (2021),ON N OXFORD AVE FROM N OTSEGO AVE  (6530 N) TO W DEVON AVE  (6400 N),"$79,064.17"
41,Street Resurfacing Menu (2021),ON N OZARK AVE FROM 7419 N TO W FARGO AVE  (7430 N),"$29,838.48"
41,Street Resurfacing Menu (2021),ON N OZARK AVE FROM W FARGO AVE  (7430 N) TO W BIRCHWOOD AVE  (7510 N),"$32,178.90"
41,Street Resurfacing Menu (2021),ON N RESERVE AVE FROM W FOSTER AVE  (5200 N) TO W BERWYN AVE  (5300 N),"$38,348.48"
41,Street Resurfacing Menu (2021),ON W BALMORAL AVE FROM N OCONTO AVE  (7300 W) TO N OKETO AVE  (7400 W),"$46,956.89"
41,Street Resurfacing Menu (2021),ON W EVERELL AVE FROM 7638 W TO N ORIOLE AVE  (7600 W),"$46,426.48"
41,Street Resurfacing Menu (2021),ON W FARGO AVE FROM N OZARK AVE  (7750 W) TO N OVERHILL AVE  (7700 W),"$40,361.09"
41,Street Resurfacing Menu (2021),ON W NORTH SHORE AVE FROM N OSHKOSH AVE  (7700 W) TO N OZANAM AVE  (7800 W),"$74,239.69"
41,Street Resurfacing Menu (2021),ON W SEMINOLE ST FROM N OCTAVIA AVE  (7300 W) TO N HARLEM AVE  (7200 W),"$71,572.95"
41,Street Resurfacing Menu (2021),ON W SEMINOLE ST FROM N OLEANDER AVE  (7550 W) TO N OSCEOLA AVE  (7440 W),"$62,092.24"
41,Street Speed Hump Menu (2021),ON N NORDICA AVE FROM W HIGGINS AVE  (5434 N) TO W GREGORY ST  (5600 N),"$4,700.00"
41,Street Speed Hump Menu (2021),ON W EVERELL AVE FROM N OLCOTT AVE  (7500 W) TO N ORIOLE AVE  (7600 W),"$4,700.00"
42,1 LPR W/ Existing Camera: NW Corner KINGSBURY AND KINZIE,W KINZIE ST &  N KINGSBURY ST,"$10,971.00"
42,1 LPR W/ Existing Camera: SE Corner Chicago and Larrabee,N LARRABEE ST &  W CHICAGO AVE,"$10,971.00"
42,1 LPR W/ Existing Camera: SE Corner Grand and Kingsbury,N KINGSBURY ST &  W GRAND AVE,"$10,971.00"
42,1 LPR W/ Existing Camera: SE Corner Lasalle and Ohio,N LA SALLE DR &  W OHIO ST,"$10,971.00"
42,1 LPR W/ Existing Camera: SE Corner Ohio and Lasalle,N LA SALLE DR &  W OHIO ST,"$10,971.00"
42,1 LPR W/ Existing Camera: SW Corner Chicago and Sedgwick,W CHICAGO AVE &  N SEDGWICK ST,"$10,971.00"
42,1 LPR W/ Existing Camera: SW Corner Erie and Kingsbury,N KINGSBURY ST &  W ERIE ST,"$10,971.00"
42,1 LPR w/o Camera NW Corner Chicago and Larrabee,N LARRABEE ST &  W CHICAGO AVE,"$27,410.00"
42,1 LPR w/o Camera NW Corner Grand and Kingsbury,N KINGSBURY ST &  W GRAND AVE,"$27,410.00"
42,1 LPR W/O Existing Camera: SE Corner Chicago and Larrabee,N LARRABEE ST &  W CHICAGO AVE,"$27,410.00"
42,1 LPR W/O Existing Camera: SE Corner Kingsbury and Kinzie,W KINZIE ST &  N KINGSBURY ST,"$27,410.00"
42,1 LPR W/O Existing Camera: SE Corner Ohio and LaSalle,N LA SALLE DR &  W OHIO ST,"$27,410.00"
42,1 POD Camera NE Corner of Madison at 90/94,N KINGSBURY ST &  W CHICAGO AVE,"$24,776.00"
42,1 POD Camera: Streeter & Illinois,E ILLINOIS ST &  N STREETER DR,"$24,776.00"
42,1 POD Camera SW Corner of Erie and Kingsbury,N KINGSBURY ST &  W ERIE ST,"$24,776.00"
42,1 POD Camera SW Corner of Kingsbury and Erie,N KINGSBURY ST &  W ERIE ST,"$24,776.00"
42,2 LPR on Existing Cameras: Lake Shore Drive & Grand Ave,E GRAND AVE &  N LAKE SHORE DR,"$21,942.00"
42,"2 LPR W Existing POD, 1 LPR W/O Existing POD - 401 N Michigan",401 N MICHIGAN AVE,"$49,352.00"
42,"3 LPR on Existing Cameras, 1 Camera Upgrade: Fulton Market @ Des Plaines",W FULTON MARKET &  N DESPLAINES ST,"$64,809.00"
42,"3 LPR on Existing Cameras, 1 LPR No Existing Camera - Michigan & Oak",N MICHIGAN AVE &  E OAK ST,"$60,323.00"
42,3 LPR on Existing Cameras: Michigan & Wacker,N MICHIGAN AVE &  E WACKER DR,"$32,913.00"
42,3 LPR on Existing Cameras: State & Wacker,N STATE ST &  E WACKER DR,"$32,913.00"
42,"4 LPR on Existing Cameras, 1 Camera Upgrade: Hubbard & State",N STATE ST &  W HUBBARD ST,"$64,809.00"
42,Conners Park Wrought Iron Fencing,861 N WABASH AVE,"$45,000.00"
42,LPR w/ Existing Camera NE Corner 815 North Cambridge,815 N CAMBRIDGE AVE,"$10,971.00"
42,Miscellaneous CDOT Projects (2021),455 N CITYFRONT PLAZA DR,$660.00
42,Street Bump Outs Menu (2021),ON W ERIE ST FROM N ORLEANS ST  (340 W) TO N KINGSBURY ST  (500 W),"$27,556.54"
42,Street Light Arterial Menu (2021),ON E RANDOLPH ST FROM N MICHIGAN AVE  (100 E) TO N COLUMBUS DR  (300 E),"$250,000.00"
42,Street Light Arterial Menu (2021),ON N LA SALLE ST FROM W HUBBARD ST  (430 N) TO W KINZIE ST  (400 N),"$30,000.00"
42,Street Light Pole Painting Menu (2021),ON N MICHIGAN AVE FROM E SUPERIOR ST  (730 N) TO E OAK ST  (1000 N),"$12,925.00"
42,Street Light Residential Staggered Piggy Back Menu (2021),ON E GRAND AVE FROM N LSD GRAND AV ER  (500 E) TO N STREETER DR  (700 E),"$200,000.00"
42,Street Resurfacing Menu (2021),N WABASH AVE &  E HUBBARD ST; ON N WABASH AVE FROM E HUBBARD ST  (430 N) TO E WACKER DR  (310 N),"$65,489.11"
42,Street Resurfacing Menu (2021),ON E BENTON PL FROM N FIELD BLVD  (400 E) TO N WESTSHORE DR  (500 E),"$11,803.72"
42,Street Resurfacing Menu (2021),ON E ONTARIO ST FROM N MICHIGAN AVE  (140 E) TO N WABASH AVE  (40 E),"$24,299.25"
42,Street Resurfacing Menu (2021),ON E RANDOLPH ST FROM N BEAUBIEN CT  (110 E) TO N COLUMBUS DR  (300 E),"$24,055.51"
42,Street Resurfacing Menu (2021),ON E RANDOLPH ST FROM N FIELD BLVD  (399 E) TO N HARBOR DR  (440 E),"$51,775.02"
42,Street Resurfacing Menu (2021),ON N RUSH ST FROM E GRAND AVE  (530 N) TO E OHIO ST  (600 N),"$24,113.14"
42,Street Resurfacing Menu (2021),ON N RUSH ST FROM E ILLINOIS ST  (500 N) TO E GRAND AVE  (530 N),"$31,509.28"
42,Street Resurfacing Menu (2021),ON N RUSH ST FROM E OHIO ST  (600 N) TO E ONTARIO ST  (630 N),"$20,132.94"
42,Street Resurfacing Menu (2021),ON N WESTSHORE DR FROM E BENTON PL  (170 N) TO E SOUTH WATER ST  (220 N),"$29,697.48"
42,Street Speed Hump Replacement (2021),ON N WESTSHORE DR FROM E BENTON PL  (170 N) TO E SOUTH WATER ST  (220 N),$0.00
43,"1 POD Camera SW Corner 643 West Webster in OZ Park, South of Playground",643 W WEBSTER AVE,"$24,776.00"
43,1 POD Camera Wrightwood & Sheffield,N SHEFFIELD AVE &  W WRIGHTWOOD AVE,"$24,776.00"
43,"2 POD Camera: LaSalle & Stockton, Fullerton & Stockton",N STOCKTON DR &  W LA SALLE DR; N STOCKTON DR &  W FULLERTON PKWY,"$49,552.00"
43,4 LPR w/o Existing Camera: Lake Shore Drive & Fullerton,W FULLERTON PKWY &  N LSD FULLERTON AV ER; W FULLERTON PKWY &  N LSD FULLERTON AV XR,"$109,640.00"
43,4 LPR w/o Existing Camera: Lake Shore Drive & LaSalle,E LA SALLE DR &  N LAKE SHORE DR,"$109,640.00"
43,Alley Resurfacing Menu (2021),932 W WILLOW ST,"$14,388.08"
43,Curb & Gutter Menu (2021),1209 W DRAPER ST,"$22,360.47"
43,Curb & Gutter Menu (2021),1858 N SEDGWICK ST,"$26,817.53"
43,Curb & Gutter Menu (2021),25 E BANKS ST,"$2,082.82"
43,Curb & Gutter Menu (2021),43 E NORTH AVE,"$105,581.59"
43,Curb & Gutter Menu (2021),814-858 W WEBSTER AVE,"$47,563.15"
43,Curb & Gutter Menu (2021),W DEMING PL &  N LAKEVIEW AVE; 400 W DEMING PL,"$27,455.76"
43,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2021)",N CLARK ST &  W ROSLYN PL,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2021)",W DIVERSEY PKWY &  N HAMPDEN CT,$350.00
43,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2021)",W DIVERSEY PKWY &  N WILTON AVE,$350.00
43,Miscellaneous CDOT Projects (2021),1959 N BISSELL ST,$660.00
43,Miscellaneous CDOT Projects (2021),832 W ARMITAGE AVE,$660.00
43,Service installation from the Fire House Engine 22 by AIS (2FM),1950 N LARRABEE ST,"$50,000.00"
43,Sidewalk Menu (2021),1800 N LINCOLN PARK W,"$27,069.32"
43,Sidewalk Menu (2021),600 W DRUMMOND PL; ON W DRUMMOND PL FROM N ORCHARD ST  (700 W) TO N GENEVA TER  (640 W),"$82,439.17"
43,Sidewalk Menu (2021),ON N CLIFTON AVE FROM W WEBSTER AVE  (2200 N) TO W BELDEN AVE  (2300 N),"$117,456.91"
43,Sidewalk Menu (2021),ON N SEMINARY AVE FROM 2015 N TO W ARMITAGE AVE  (2000 N); 1056 W ARMITAGE AVE,"$6,861.58"
43,Sidewalk Menu (2021),ON W NORTH BLVD FROM N STATE PKWY  (1 E) TO N DEARBORN PKWY  (35 W),"$80,511.18"
43,Street Light Arterial Menu (2021),1900 N BISSELL ST,"$100,000.00"
43,Street Light Arterial Menu (2021),2100 N LINCOLN AVE,"$25,000.00"
43,Street Resurfacing Menu (2021),10 E SCOTT ST; ON W SCOTT ST FROM N STATE PKWY  (1 E) TO N ASTOR ST  (50 E),"$25,403.50"
43,Street Resurfacing Menu (2021),1200 W BELDEN AVE; ON W BELDEN AVE FROM N RACINE AVE  (1200 W) TO N LAKEWOOD AVE  (1300 W),"$69,025.24"
43,Street Resurfacing Menu (2021),1-20 E BANKS ST; ON E BANKS ST FROM N ASTOR ST  (40 E) TO N STATE PKWY  (1 E),"$27,213.83"
43,Street Resurfacing Menu (2021),ON E NORTH AVE FROM 77 E TO N ASTOR ST  (31 E),"$47,441.64"
43,Street Resurfacing Menu (2021),ON N ORCHARD ST FROM W WILLOW ST  (1800 N) TO W ARMITAGE AVE  (2000 N),"$148,954.90"
43,Street Resurfacing Menu (2021),ON N SEDGWICK ST FROM W WILLOW ST  (1750 N) TO W EUGENIE ST  (1700 N),"$45,209.69"
43,Street Resurfacing Menu (2021),ON N SEMINARY AVE FROM W DICKENS AVE  (2100 N) TO W WEBSTER AVE  (2200 N),"$39,833.16"
43,Viaduct Improvement Menu (2021),ON N LAKE SHORE DR FROM E BURTON PL  (1500 N) TO E DIVISION ST  (1200 N),"$40,576.47"
44,Alley Apron Menu (2021),1155 W EDDY ST,"$10,660.12"
44,Alley Apron Menu (2021),3013 N HALSTED ST,"$21,209.20"
44,Alley Apron Menu (2021),3015 N CLIFTON AVE; 3014 N CLIFTON AVE,"$19,206.15"
44,Alley Apron Menu (2021),3115 N CLIFTON AVE; 3114 N CLIFTON AVE,"$16,894.30"
44,Alley Apron Menu (2021),3152 N CAMBRIDGE AVE; 3147 N CAMBRIDGE AVE,"$11,989.04"
44,Alley Apron Menu (2021),3513 N LAKEWOOD AVE; 3515 N LAKEWOOD AVE,"$12,078.48"
44,Alley Apron Menu (2021),3615 N WILTON AVE; 3614 N WILTON AVE,"$21,901.04"
44,Alley Apron Menu (2021),606 W ALDINE AVE,"$10,573.98"
44,Alley Apron Menu (2021),607 W BUCKINGHAM PL,"$13,339.90"
44,Alley Resurfacing Menu (2021),2824 N BROADWAY; N CLARK ST &  W DIVERSEY PKWY&N BROADWAY &  W SURF ST; 2817 N CLARK ST; 611 W SURF ST,"$18,944.23"
44,Alley Resurfacing Menu (2021),427 W BARRY AVE; W BARRY AVE &  N SHERIDAN RD&W WELLINGTON AVE &  N PINE GROVE AVE,"$38,354.31"
44,Alley Resurfacing Menu (2021),N CLARK ST &  W EDDY ST&W ADDISON ST &  N RACINE AVE; 3538-3550 N CLARK ST,"$9,217.57"
44,Alley Resurfacing Menu (2021),N CLARK ST &  W FLETCHER ST&W BELMONT AVE &  N SHEFFIELD AVE; 3154-3184 N CLARK ST; 850-918 W FLETCHER ST,"$21,212.23"
44,Alley Resurfacing Menu (2021),N HALSTED ST &  W GEORGE ST&W WOLFRAM ST &  N MILDRED AVE,"$7,199.57"
44,Alley Resurfacing Menu (2021),N JANSSEN AVE &  W CORNELIA AVE&W ROSCOE ST &  N GREENVIEW AVE,"$44,240.30"
44,Alley Resurfacing Menu (2021),N RACINE AVE &  W WAVELAND AVE&W GRACE ST &  N CLARK ST; 3717 N RACINE AVE,"$19,446.47"
44,Alley Resurfacing Menu (2021),N SHEFFIELD AVE &  W OAKDALE AVE&W GEORGE ST &  N SEMINARY AVE,"$27,977.69"
44,Alley Resurfacing Menu (2021),N SHEFFIELD AVE &  W WOLFRAM ST&W GEORGE ST &  N SEMINARY AVE; 2848 N SHEFFIELD AVE,"$28,332.22"
44,Alley Resurfacing Menu (2021),W DIVERSEY PKWY &  N SHEFFIELD AVE&N MILDRED AVE &  W WOLFRAM ST; 946 W DIVERSEY PKWY,"$30,042.72"
44,Alley Resurfacing Menu (2021),W DIVERSEY PKWY &  N SHEFFIELD AVE&N SEMINARY AVE &  W WOLFRAM ST; 1002 W DIVERSEY PKWY,"$6,735.92"
44,Alley Resurfacing Menu (2021),W GEORGE ST &  N RACINE AVE&N SEMINARY AVE &  W OAKDALE AVE,"$29,857.23"
44,Alley Resurfacing Menu (2021),W ROSCOE ST &  N ELAINE PL&N HALSTED ST &  W CORNELIA AVE,"$25,384.71"
44,Alley Speed Hump Replacement (2021),N HALSTED ST &  W GEORGE ST&W WOLFRAM ST &  N MILDRED AVE,$0.00
44,Alley Speed Hump Replacement (2021),W GEORGE ST &  N RACINE AVE&N SEMINARY AVE &  W OAKDALE AVE,$0.00
44,Concrete Alley Menu (2021),540 W BRIAR PL; N BROADWAY &  W BELMONT AVE&W BRIAR PL &  N CAMBRIDGE AVE,"$37,927.56"
44,Curb & Gutter Menu (2021),1245-1253 W CORNELIA AVE,"$47,480.46"
44,Curb & Gutter Menu (2021),1445-1461 W BYRON ST,"$35,021.05"
44,Curb & Gutter Menu (2021),2925 N SHEFFIELD AVE,"$37,815.52"
44,Curb & Gutter Menu (2021),3745 N WAYNE AVE,"$60,820.09"
44,Curb & Gutter Menu (2021),3765 N KENMORE AVE; N KENMORE AVE &  W GRACE ST,"$13,457.90"
44,Curb & Gutter Menu (2021),627 W BRIAR PL,"$1,685.04"
44,Curb & Gutter Menu (2021),ON N LAKEWOOD AVE FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N); 3719 N LAKEWOOD AVE,"$23,672.92"
44,Miscellaneous CDOT Projects (2021),952 W OAKDALE AVE; 2937-2951 N SHEFFIELD AVE,"$4,425.00"
44,OEMC Camera Project on Lake Shore Drive,N LAKE SHORE DR &  W BELMONT AVE,"$136,305.97"
44,Sidewalk Menu (2021),2958 N SHEFFIELD AVE; 2935-2951 N SHEFFIELD AVE,"$35,634.91"
44,Sidewalk Menu (2021),3549 N RETA AVE,"$11,279.38"
44,Sidewalk Menu (2021),3614 N FREMONT ST,"$31,942.22"
44,Sidewalk Menu (2021),946-958 W OAKDALE AVE,"$33,145.63"
44,Sidewalk Menu (2021),N CLARK ST &  W CORNELIA AVE; 3478 N CLARK ST,"$49,425.24"
44,Sidewalk Menu (2021),ON N SHEFFIELD AVE FROM W SCHOOL ST  (3300 N) TO W ROSCOE ST  (3399 N),"$61,233.86"
44,Street Light Residential Staggered Piggy Back Menu (2021),ON N LAKE SHORE DR FROM W DIVERSEY DR  (2810 N) TO W BRIAR PL  (3140 N),"$14,490.00"
44,Street Resurfacing Menu (2021),ON N RETA AVE FROM W ADDISON ST  (3600 N) TO W CORNELIA AVE  (3500 N),"$50,532.96"
