ward,item,location,cost
37,Bollard Menu (2022),1758 N LOCKWOOD AVE,"$1,841.39"
37,Concrete Alley Menu (2022),1146 N LECLAIRE AVE; N LECLAIRE AVE &  W THOMAS ST&W DIVISION ST &  N LEAMINGTON AVE,"$115,868.59"
37,Curb & Gutter Menu (2022),5428 W OHIO ST,"$10,426.95"
37,Mural at N. Central Avenue and W Lake Street w/ DCASE - 29th Ward Partnership,N CENTRAL AVE &  W LAKE ST,"$15,000.00"
37,Pavement Markings Menu (2022),N LARAMIE AVE &  W GALEWOOD AVE,"$2,400.00"
37,Sidewalk Menu (2022),1142 N KARLOV AVE,"$2,988.17"
37,Sidewalk Menu (2022),1400 N LATROBE AVE,"$13,167.74"
37,Sidewalk Menu (2022),1707 N CENTRAL AVE,"$3,418.46"
37,Sidewalk Menu (2022),5338 W LE MOYNE ST,"$16,322.68"
37,Street Bump Outs Menu (2022),W HIRSCH ST &  N LOREL AVE,"$29,966.67"
37,Street Light Residential Staggered Piggy Back Menu (2022),ON N TRIPP AVE FROM W CHICAGO AVE  (800 N) TO W IOWA ST  (900 N),"$136,000.00"
37,Street Light Upgrade Menu (2022),4834 W HURON ST,$500.00
37,Street Light Upgrade Menu (2022),5234-5334 W CHICAGO AVE,$500.00
37,Street Light Upgrade Menu (2022),N LOREL AVE &  W POTOMAC AVE&W HIRSCH ST &  N LONG AVE,$500.00
37,Street Resurfacing Menu (2022),4900 N LAMON AVE; 5200 N LARAMIE AVE,"$107,835.85"
37,Street Resurfacing Menu (2022),ON N KILDARE AVE FROM 810 N TO W CHICAGO AVE  (800 N),"$11,667.73"
37,Street Resurfacing Menu (2022),ON N LATROBE AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1799 N),"$51,571.06"
37,Street Resurfacing Menu (2022),ON N LAWLER AVE FROM W THOMAS ST  (1100 N) TO W DIVISION ST  (1200 N),"$51,185.70"
37,Street Resurfacing Menu (2022),ON N LOCKWOOD AVE FROM W CHICAGO AVE  (800 N) TO W AUGUSTA BLVD  (1000 N),"$120,215.04"
37,Street Resurfacing Menu (2022),ON N LONG AVE FROM W HIRSCH ST  (1400 N) TO W NORTH AVE  (1600 N),"$119,285.65"
37,Street Resurfacing Menu (2022),ON W BLOOMINGDALE AVE FROM N LATROBE AVE  (5232 W) TO N LONG AVE  (5400 W),"$98,287.68"
37,Street Resurfacing Menu (2022),ON W WALTON ST FROM N KEELER AVE  (4200 W) TO N KILDARE AVE  (4300 W),"$52,220.24"
37,Street Speed Hump Menu (2022),ON N LATROBE AVE FROM W HURON ST  (700 N) TO W CHICAGO AVE  (800 N),"$4,700.00"
37,Street Speed Hump Menu (2022),ON N LOCKWOOD AVE FROM W KINZIE ST  (400 N) TO W FERDINAND ST  (500 N),"$2,350.00"
37,Street Speed Hump Menu (2022),ON N LOTUS AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),"$2,350.00"
37,Street Speed Hump Menu (2022),ON W POTOMAC AVE FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$3,570.50"
37,Street Speed Hump Menu (2022),ON W WALTON ST FROM N KEELER AVE  (4200 W) TO N KILDARE AVE  (4300 W),"$4,700.00"
37,Street Speed Hump Replacement (2022),ON N LOCKWOOD AVE FROM W CHICAGO AVE  (800 N) TO W AUGUSTA BLVD  (1000 N),$0.00
37,Viaduct Improvement Menu (2022),ON N CENTRAL AVE FROM W LAKE ST  (400 N) TO W CORCORAN PL  (348 N); N CENTRAL AVE &  W LAKE ST,"$14,357.00"
38,Alley Apron Menu (2022),3213 N OPAL AVE,"$9,955.82"
38,Alley Apron Menu (2022),3213 N ORANGE AVE,"$14,576.81"
38,Alley Apron Menu (2022),3301 N PIONEER AVE,"$23,209.24"
38,Alley Apron Menu (2022),3365 N PITTSBURGH AVE,"$13,759.81"
38,Alley Apron Menu (2022),3500 N OVERHILL AVE,"$10,788.21"
38,Alley Apron Menu (2022),3543 N ORIOLE AVE,"$12,006.12"
38,Alley Apron Menu (2022),3545 N NOTTINGHAM AVE,"$11,054.21"
38,Alley Apron Menu (2022),3549 N OVERHILL AVE,"$17,793.58"
38,Alley Apron Menu (2022),3551 N OTTAWA AVE,"$12,191.15"
38,Alley Apron Menu (2022),3614-3615 N PLAINFIELD AVE,"$34,397.73"
38,Alley Apron Menu (2022),3614 N OLCOTT AVE,"$9,569.23"
38,Alley Apron Menu (2022),3615 N PIONEER AVE,"$17,358.86"
38,Alley Apron Menu (2022),3615 N PONTIAC AVE,"$13,781.97"
38,Alley Apron Menu (2022),3654-3655 N PAGE AVE,"$38,830.13"
38,Alley Apron Menu (2022),3654 N PIONEER AVE,"$21,616.77"
38,Alley Apron Menu (2022),3656 N PARIS AVE,"$24,365.61"
38,Alley Apron Menu (2022),3816 N OLCOTT AVE,"$14,964.77"
38,Alley Apron Menu (2022),3940 N PITTSBURGH AVE,"$22,846.19"
38,Alley Apron Menu (2022),3941 N PIONEER AVE,"$19,289.08"
38,Alley Apron Menu (2022),3942 N PACIFIC AVE,"$17,819.14"
38,Alley Apron Menu (2022),3943 N PONTIAC AVE,"$23,503.80"
38,Alley Apron Menu (2022),5342 W CUYLER AVE,"$19,230.11"
38,Hiawatha Park Lighting,8029 W FOREST PRESERVE AVE,"$420,000.00"
38,Sidewalk Menu (2022),ON W CULLOM AVE FROM N MAJOR AVE  (5700 W) TO N MENARD AVE  (5800 W),"$58,012.34"
38,Speed Indicator Signs (2022),ON W IRVING PARK RD FROM N OAK PARK AVE  (6800 W) TO N HARLEM AVE  (7200 W); 7015 W IRVING PARK RD; 6949 W IRVING PARK RD,"$28,000.00"
38,Street Light Upgrade Menu (2022),3846 N OCONTO AVE,$500.00
38,Street Resurfacing Menu (2022),ON N MENARD AVE FROM W SUNNYSIDE AVE  (4500 N) TO W WINDSOR AVE  (4530 N),"$31,422.14"
38,Street Resurfacing Menu (2022),ON N MOODY AVE FROM 4415 N TO W SUNNYSIDE AVE  (4500 N),"$50,617.37"
38,Street Resurfacing Menu (2022),ON N ODELL AVE FROM W ADDISON ST  (3600 N) TO W WAVELAND AVE  (3700 N),"$52,194.31"
38,Street Resurfacing Menu (2022),ON N OLCOTT AVE FROM W CORNELIA AVE  (3500 N) TO W ADDISON ST  (3600 N),"$70,268.91"
38,Street Resurfacing Menu (2022),ON N OLEANDER AVE FROM W ROSCOE ST  (3400 N) TO W CORNELIA AVE  (3500 N),"$67,906.99"
38,Street Resurfacing Menu (2022),ON N OPAL AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),"$54,878.75"
38,Street Resurfacing Menu (2022),ON N ORIOLE AVE FROM W SCHOOL ST  (3300 N) TO W ROSCOE ST  (3399 N),"$64,316.92"
38,Street Resurfacing Menu (2022),ON N OSCEOLA AVE FROM 3847 N TO W FOREST PRESERVE AVE  (3900 N),"$20,098.95"
38,Street Resurfacing Menu (2022),ON W CUYLER AVE FROM 6228 W TO N MOBILE AVE  (6300 W),"$31,467.51"
38,Street Resurfacing Menu (2022),ON W SCHOOL ST FROM N PIONEER AVE  (8200 W) TO N PITTSBURGH AVE  (8230 W),"$31,248.26"
38,Street Resurfacing Menu (2022),ON W WINDSOR AVE FROM N MAJOR AVE  (5700 W) TO N MENARD AVE  (5800 W),"$47,883.76"
38,Street Speed Hump Menu (2022),ON N NEWCASTLE AVE FROM W ADDISON ST  (3600 N) TO W WAVELAND AVE  (3700 N),"$4,700.00"
38,Street Speed Hump Menu (2022),ON N OKETO AVE FROM W WAVELAND AVE  (3700 N) TO W GRACE ST  (3800 N),"$7,050.00"
38,Street Speed Hump Menu (2022),ON N PARKSIDE AVE FROM W MONTROSE AVE  (4400 N) TO W SUNNYSIDE AVE  (4500 N),"$4,700.00"
38,Street Speed Hump Menu (2022),ON N PITTSBURGH AVE FROM W FOREST PRESERVE AVE  (3400 N) TO W CORNELIA AVE (3500 N),"$2,350.00"
38,Street Speed Hump Menu (2022),ON W BERENICE AVE FROM N MARMORA AVE  (5900 W) TO N AUSTIN AVE  (6000 W),"$4,700.00"
38,Street Speed Hump Menu (2022),ON W GRACE ST FROM N MELVINA AVE  (6200 W) TO N MOBILE AVE  (6300 W),"$4,700.00"
38,Street Speed Hump Replacement (2022),ON N MOBILE AVE FROM W BERTEAU AVE  (4200 N) TO W MONTROSE AVE  (4400 N),$0.00
38,Street Speed Hump Replacement (2022),ON N OLEANDER AVE FROM W ROSCOE ST  (3400 N) TO W CORNELIA AVE  (3500 N),$0.00
38,Street Speed Hump Replacement (2022),ON N ORIOLE AVE FROM W SCHOOL ST  (3300 N) TO W ROSCOE ST  (3399 N),$0.00
39,Curb & Gutter Menu (2022),5100 N CENTRAL PARK AVE,"$17,322.99"
39,Eugene Fields and Hollywood Parks Tennis Courts Rehabilitation,5100 N RIDGEWAY AVE; 3312 W THORNDALE AVE,"$65,000.00"
39,Gompers Park Nature Playspace,4222 W FOSTER AVE,"$50,000.00"
39,Miscellaneous CDOT Projects (2022),ON W BRYN MAWR AVE FROM N KEDZIE AVE  (3200 W) TO N BERNARD ST  (3430 W),"$50,000.00"
39,North Park Village Nature Center Improvements,5801 N PULASKI RD,"$40,000.00"
39,Pavement Markings Menu (2022),4200 W PETERSON AVE,"$2,200.00"
39,Sidewalk Menu (2022),4530 N KASSON AVE,"$6,935.92"
39,Sidewalk Menu (2022),5026 N HAMLIN AVE,"$5,759.44"
39,Sidewalk Menu (2022),5540 N SPAULDING AVE,"$8,906.38"
39,Sidewalk Menu (2022),5935-5941 N KNOX AVE,"$5,353.90"
39,Solomon Elementary Playground Improvements,6206 N HAMLIN AVE,"$100,000.00"
39,Street Light Upgrade Menu (2022),4855 N KARLOV AVE; N KARLOV AVE &  W ARGYLE ST,$500.00
39,Street Light Upgrade Menu (2022),5800 N FOREST GLEN AVE,$750.00
39,Street Resurfacing Menu (2022),ON N AVERS AVE FROM W BELLE PLAINE AVE  (4100 N) TO W BERTEAU AVE  (4200 N),"$32,745.79"
39,Street Resurfacing Menu (2022),ON N CHRISTIANA AVE FROM W THORNDALE AVE  (5900 N) TO W PETERSON AVE  (6000 N),"$52,410.27"
39,Street Resurfacing Menu (2022),ON N KARLOV AVE FROM W GRANVILLE AVE  (6200 N) TO W ROSEMONT AVE  (6300 N),"$46,018.17"
39,Street Resurfacing Menu (2022),ON N KEDVALE AVE FROM 4039 N TO W BERTEAU AVE  (4200 N),"$83,361.03"
39,Street Resurfacing Menu (2022),ON N KEDVALE AVE FROM W WILSON AVE  (4600 N) TO N KASSON AVE  (4530 N),"$16,204.19"
39,Street Resurfacing Menu (2022),ON N KEELER AVE FROM W ROSEMONT AVE  (6300 N) TO W DEVON AVE  (6400 N),"$51,811.24"
39,Street Resurfacing Menu (2022),ON N KEENE AVE FROM N IONIA AVE  (6200 N) TO N SAUGANASH AVE  (6300 N),"$11,701.41"
39,Street Resurfacing Menu (2022),ON N KILBOURN AVE FROM N ROGERS AVE  (5748 N) TO W BRYN MAWR AVE  (5600 N),"$74,657.14"
39,Street Resurfacing Menu (2022),ON N KIRKWOOD AVE FROM W THOME AVE  (6240 N) TO W ROSEMONT AVE  (6300 N),"$38,314.03"
39,Street Resurfacing Menu (2022),ON N KOSTNER AVE FROM N ROGERS AVE  (5799 N) TO W THORNDALE AVE  (5899 N),"$48,221.17"
39,Street Resurfacing Menu (2022),ON N LA CROSSE AVE FROM N HIAWATHA AVE  (6200 N) TO W ROSEMONT AVE  (6300 N),"$68,546.56"
39,Street Resurfacing Menu (2022),ON N LEADER AVE FROM N CALDWELL AVE  (6100 N) TO N LEOTI AVE  (6200 N),"$53,585.63"
39,Street Resurfacing Menu (2022),ON N LEONARD AVE FROM N CENTRAL AVE  (5850 N) TO N MILTIMORE AVE  (5900 N),"$110,536.45"
39,Street Resurfacing Menu (2022),ON N MARMORA AVE FROM W PETERSON AVE  (6000 N) TO W MIAMI AVE  (6100 N),"$62,391.07"
39,Street Resurfacing Menu (2022),ON N MELVINA AVE FROM N ELSTON AVE  (6200 N) TO W RAVEN ST  (6300 N),"$83,814.19"
39,Street Resurfacing Menu (2022),ON N MOODY AVE FROM W HUNTINGTON ST  (6200 N) TO N INDIAN RD  (6230 N),"$33,690.23"
39,Street Resurfacing Menu (2022),ON N RIDGEWAY AVE FROM W GRANVILLE AVE  (6200 N) TO W ROSEMONT AVE  (6300 N),"$53,453.90"
39,Street Resurfacing Menu (2022),ON N SPAULDING AVE FROM W BALMORAL AVE  (5400 N) TO W CATALPA AVE  (5500 N),"$55,813.53"
39,Street Resurfacing Menu (2022),ON N SPOKANE AVE FROM N CALDWELL AVE  (6300 N) TO N LEOTI AVE  (6400 N),"$49,938.87"
39,Street Resurfacing Menu (2022),ON N SPRINGFIELD AVE FROM W BELLE PLAINE AVE  (4100 N) TO W BERTEAU AVE  (4200 N),"$45,774.08"
39,Street Resurfacing Menu (2022),ON N SPRINGFIELD AVE FROM W GLENLAKE AVE  (6100 N) TO W GRANVILLE AVE  (6200 N),"$49,173.77"
39,Street Resurfacing Menu (2022),W THORNDALE AVE &  N JERSEY AVE,"$13,054.80"
39,Street Speed Hump Menu (2022),ON W ARGYLE ST FROM N KOSTNER AVE  (4400 W) TO N KENNETH AVE  (4430 W),"$2,350.00"
39,Street Traffic Circle Menu (2022),W BERTEAU AVE &  N KEELER AVE,"$5,650.19"
39,Street Traffic Circle Menu (2022),W CULLOM AVE &  N KEELER AVE,"$4,053.65"
40,1 - LPR/Existing Camera - NE Devon and Ridge,W DEVON AVE &  N RIDGE BLVD,"$10,971.00"
40,1  LPR/Existing Camera - NE Foster and Damen,W FOSTER AVE &  N DAMEN AVE,"$10,971.00"
40,1 - LPR/Existing Camera - NW Peterson and Clark,W PETERSON AVE &  N CLARK ST,"$10,971.00"
40,1 - LPR/No Camera - SE Lawrence and Western,W LAWRENCE AVE &  N WESTERN AVE,"$27,410.00"
40,1 LPR/No Camera - SW Damen and Peterson,W PETERSON AVE &  N DAMEN AVE,"$27,410.00"
40,1 - PTZ Camera - NE Lincoln and California,W LAWRENCE AVE &  N CALIFORNIA AVE,$0.00
40,ADA - Street Resurfacing Menu (2022),ON N RAVENSWOOD AVE FROM W FOSTER AVE  (5200 N) TO W RASCHER AVE  (5440 N),"$14,490.00"
40,Alley Resurfacing Menu (2022),W NORWOOD ST &  N HOYNE AVE&N SEELEY AVE &  W HOOD AVE; 6100-6104 N SEELEY AVE,"$13,153.70"
40,Concrete Alley Menu (2022),N LEAVITT ST &  W LAWRENCE AVE&W AINSLIE ST &  N BELL AVE,"$105,741.51"
40,Concrete Alley Menu (2022),N PAULINA ST &  W PETERSON AVE&W GLENLAKE AVE &  N CLARK ST; 6001 N PAULINA ST,"$112,161.46"
40,Concrete Alley Menu (2022),W FARRAGUT AVE &  N DAMEN AVE&N HOYNE AVE &  W FOSTER AVE,"$116,465.32"
40,Curb & Gutter Menu (2022),1959 W BALMORAL AVE,"$1,205.72"
40,Curb & Gutter Menu (2022),2202 W FARRAGUT AVE,"$34,617.07"
40,Curb & Gutter Menu (2022),W BALMORAL AVE &  N BOWMANVILLE AVE; ON W BALMORAL AVE FROM N HOYNE AVE (2100 W) TO N BOWMANVILLE AVE  (2200 W),"$3,035.20"
40,"Emerson, Green Briar, Gross, Mather Park - Basketball Court Upgrades; Green Briar, River Park - Pickleball Striping",2708 W LAWRENCE AVE; 2650 W PETERSON AVE; 1820 W GRANVILLE AVE; 5941 N RICHMOND ST; 5100 N FRANCISCO AVE,"$200,000.00"
40,Emmerson Park - Exercise Equipment,1820 W GRANVILLE AVE,"$70,000.00"
40,Miscellaneous CDOT Projects (2022),6400 N CLARK ST,$660.00
40,Miscellaneous CDOT Projects (2022),N ASHLAND AVE &  W BERWYN AVE,"$69,557.00"
40,Pedestrian Refuge Island Menu (2022),N CALIFORNIA AVE &  W WINONA ST,"$70,000.00"
40,Sidewalk Menu (2022),2515-2533 W FARRAGUT AVE,"$46,673.25"
40,Sidewalk Menu (2022),2638 W WINNEMAC AVE,"$6,819.69"
40,Sidewalk Menu (2022),4828 N WASHTENAW AVE; 4820 N WASHTENAW AVE; ON N WASHTENAW AVE FROM W LAWRENCE AVE  (4800 N) TO W GUNNISON ST  (4840 N),"$3,653.42"
40,Sidewalk Menu (2022),5110 N DAMEN AVE; N DAMEN AVE &  W WINONA ST,"$42,920.38"
40,Sidewalk Menu (2022),5700-5752 N FAIRFIELD AVE,"$88,885.83"
40,Sidewalk Menu (2022),6100 N PAULINA ST,"$2,006.32"
40,Sidewalk Menu (2022),ON N WINCHESTER AVE FROM W PETERSON AVE  (6000 N) TO W NORWOOD ST  (6100 N),"$61,007.35"
40,Street Bump Outs Menu (2022),N VIRGINIA AVE &  W GIDDINGS ST; W GIDDINGS ST &  N VIRGINIA AVE,"$23,438.75"
40,Street Bump Outs Menu (2022),W AINSLIE ST &  N LEAVITT ST,"$8,163.12"
40,Street Resurfacing Menu (2022),ON N LEAVITT ST FROM W BERWYN AVE  (5300 N) TO N BOWMANVILLE AVE  (5400 N),"$59,445.49"
40,Street Resurfacing Menu (2022),ON N RAVENSWOOD AVE FROM W FOSTER AVE  (5200 N) TO W RASCHER AVE  (5440 N),"$158,209.99"
40,Street Resurfacing Menu (2022),ON N WASHTENAW AVE FROM W THORNDALE AVE  (5900 N) TO W PETERSON AVE  (6000 N),"$51,098.94"
40,Street Resurfacing Menu (2022),ON N WOLCOTT AVE FROM W ARGYLE ST  (5000 N) TO W WINNEMAC AVE  (5030 N),"$12,721.22"
40,Street Speed Hump Replacement (2022),ON N LEAVITT ST FROM W BERWYN AVE  (5300 N) TO N BOWMANVILLE AVE  (5400 N),$0.00
40,Street Speed Hump Replacement (2022),ON N WASHTENAW AVE FROM W PETERSON AVE  (6000 N) TO W THORNDALE AVE  (5900 N),$0.00
40,Viaduct Improvement Menu (2022),N RAVENSWOOD AVE &  N RIDGE AVE,"$8,552.44"
40,Viaduct Improvement Menu (2022),W DEVON AVE &  N RAVENSWOOD AVE; W PETERSON AVE &  N RAVENSWOOD AVE; WBRYN MAWR AVE &  N RAVENSWOOD AVE; W THOME AVE &  N RAVENSWOOD AVE E; W GRANVILLE AVE &  N RAVENSWOOD AVE; W THOME AVE &  N RAVENSWOOD AVE W,"$27,583.82"
41,1 LPR/Existing Camera - NE 6000 N. Northwest Hwy,6000 N NORTHWEST HWY,"$10,971.00"
41,1 PTZ Camera - NW Harlem and Higgins,N HARLEM AVE &  W HIGGINS AVE,"$24,776.00"
41,1 PTZ Camera - SW - Harlem and Northwest Hwy,N NORTHWEST HWY &  N HARLEM AVE,"$24,776.00"
41,ADA - Street Resurfacing Menu (2022),ON N OLYMPIA AVE FROM W DEVON AVE  (6400 N) TO N AVONDALE AVE  (6600 N),"$21,735.00"
41,"In-Road ""State Law Stop For Pedestrians"" Sign Menu (2022)",N MOSELLE AVE &  N HIAWATHA AVE,$350.00
41,Miscellaneous CDOT Projects (2022),7201 W EVERELL AVE,$660.00
41,Street Resurfacing Menu (2022),ON N NEWLAND AVE FROM W IMLAY ST  (6440 N) TO W HAYES AVE  (6500 N),"$49,690.18"
41,Street Resurfacing Menu (2022),ON N NICKERSON AVE FROM N NINA AVE  (5900 N) TO N EAST CIRCLE AVE  (5800 N),"$82,066.10"
41,Street Resurfacing Menu (2022),ON N NORMANDY AVE FROM W RAVEN ST  (6200 N) TO W DEVON AVE  (6400 N),"$95,641.31"
41,Street Resurfacing Menu (2022),ON N OAKVIEW AVE FROM W FOSTER AVE  (5200 N) TO W BERWYN AVE  (5300 N),"$40,773.65"
41,Street Resurfacing Menu (2022),ON N OCONTO AVE FROM W PRATT AVE  (6800 N) TO W NORTH SHORE AVE  (6700 N),"$54,916.01"
41,Street Resurfacing Menu (2022),ON N OKETO AVE FROM W HOWARD ST  (7600 N) TO W BIRCHWOOD AVE  (7500 N),"$51,866.67"
41,Street Resurfacing Menu (2022),ON N OKETO AVE FROM W PALATINE AVE  (6300 N) TO W DEVON AVE  (6400 N),"$49,947.25"
41,Street Resurfacing Menu (2022),ON N OLCOTT AVE FROM W BERWYN AVE  (5300 N) TO W BALMORAL AVE  (5400 N),"$55,781.16"
41,Street Resurfacing Menu (2022),ON N OLEANDER AVE FROM W CHASE AVE  (7300 N) TO W JARVIS AVE  (7400 N),"$49,689.83"
41,Street Resurfacing Menu (2022),ON N OLMSTED AVE FROM N OGALLAH AVE  (6600 N) TO N OLIPHANT AVE  (6700 N),"$80,772.09"
41,Street Resurfacing Menu (2022),ON N OLYMPIA AVE FROM W DEVON AVE  (6400 N) TO N AVONDALE AVE  (6600 N),"$123,883.98"
41,Street Resurfacing Menu (2022),ON N OVERHILL AVE FROM N NORTHWEST HWY  (6840 N) TO N OWEN AVE  (6900 N),"$23,634.63"
41,Street Resurfacing Menu (2022),ON N OVERHILL AVE FROM W BIRCHWOOD AVE  (7500 N) TO W JARVIS AVE  (7400 N),"$67,199.10"
41,Street Resurfacing Menu (2022),ON N OVERHILL AVE FROM W IBSEN ST  (6900 N) TO W TOUHY AVE  (7200 N),"$124,903.17"
41,Street Resurfacing Menu (2022),ON N OXFORD AVE FROM N ONARGA AVE  (6770 N) TO N NORTHWEST HWY  (6680 N),"$33,480.12"
41,Street Resurfacing Menu (2022),ON N OXFORD AVE FROM W PRATT AVE  (6800 N) TO N ONARGA AVE  (6770 N),"$30,125.40"
41,Street Resurfacing Menu (2022),ON N OZANAM AVE FROM 6223 N TO W TALCOTT AVE  (6194 N),"$43,503.52"
41,Street Resurfacing Menu (2022),ON N POTAWATOMIE AVE FROM W FOSTER AVE  (5200 N) TO W BERWYN AVE  (5300 N),"$40,741.86"
41,Street Resurfacing Menu (2022),ON W HORTENSE AVE FROM N OVERHILL AVE  (7700 W) TO N CANFIELD AVE  (7900 W),"$66,955.08"
41,Street Resurfacing Menu (2022),ON W ISHAM AVE FROM N OLCOTT AVE  (7500 W) TO N AVONDALE AVE  (7400 W),"$35,473.71"
41,Street Resurfacing Menu (2022),ON W MYRTLE AVE FROM N OVERHILL AVE  (7700 W) TO N OZANAM AVE  (7800 W),"$38,647.99"
41,Street Resurfacing Menu (2022),ON W PALATINE AVE FROM N CANFIELD AVE  (7900 W) TO N OVERHILL AVE  (7700 W),"$61,121.29"
41,Street Resurfacing Menu (2022),ON W PALATINE AVE FROM N OLCOTT AVE  (7500 W) TO N ORIOLE AVE  (7600 W),"$65,954.63"
41,Street Resurfacing Menu (2022),ON W THORNDALE AVE FROM N OCONTO AVE  (7240 W) TO N ODELL AVE  (7300 W),"$32,546.32"
41,Street Speed Hump Menu (2022),ON N MONT CLARE AVE FROM W BALMORAL AVE  (5400 N) TO W HIGGINS AVE  (5452 N),"$2,350.00"
41,Street Speed Hump Menu (2022),ON N OAK PARK AVE FROM 4814 N TO W STRONG ST  (4899 N),"$2,350.00"
41,Street Speed Hump Menu (2022),ON N OCONTO AVE FROM N ONARGA AVE  (6560 N) TO W NORTH SHORE AVE  (6700 N),"$7,050.00"
41,Street Speed Hump Menu (2022),ON N PARIS AVE FROM W RASCHER AVE  (5430 N) TO W GREGORY ST  (5540 N),"$2,350.00"
41,Street Speed Hump Replacement (2022),ON N NICKERSON AVE FROM N NINA AVE  (5900 N) TO N EAST CIRCLE AVE  (5800 N),$0.00
41,Street Speed Hump Replacement (2022),ON N NORMANDY AVE FROM W RAVEN ST  (6200 N) TO W DEVON AVE  (6400 N),$0.00
41,Street Speed Hump Replacement (2022),ON N OLCOTT AVE FROM W BERWYN AVE  (5300 N) TO W BALMORAL AVE  (5400 N),$0.00
41,Street Speed Hump Replacement (2022),ON W HORTENSE AVE FROM N OVERHILL AVE  (7700 W) TO N CANFIELD AVE  (7900 W),$0.00
42,1 LPR/No Camera - NE Ontario and Kingsbury,N KINGSBURY ST &  W ONTARIO ST,"$38,381.00"
42,1 PTZ Camera Hubbard and Dearborn,N DEARBORN ST &  W HUBBARD ST,"$24,776.00"
42,1 PTZ Camera Hubbard and Dearborn,N WABASH AVE &  E HUBBARD ST,"$24,776.00"
42,1 PTZ Camera - Hudson and Superior,N HUDSON AVE &  W SUPERIOR ST,"$24,776.00"
42,1 PTZ Camera - Madison and Wells,W MADISON ST &  S WELLS ST,"$24,776.00"
42,1 PTZ Camera - NE Superior and Michigan,N MICHIGAN AVE &  E SUPERIOR ST,"$24,776.00"
42,1 PTZ Camera - NE Wabash and Lake,N WABASH AVE &  E LAKE ST,"$24,776.00"
42,1 PTZ Camera - NW 200 Upper Harbor Dr,200 N HARBOR DR,"$24,776.00"
42,1 PTZ Camera - NW Hubbard and Rush,N RUSH ST &  E HUBBARD ST,"$24,776.00"
42,1 - PTZ Camera - Ontario and Clark,W ONTARIO ST &  N CLARK ST,"$24,776.00"
42,1 PTZ Camera SE Harbor and Waterside,N HARBOR DR &  E WATERSIDE DR,"$24,776.00"
42,1 PTZ Camera - SE Lake and LaSalle,N LA SALLE ST &  W LAKE ST,"$49,552.00"
42,1 PTZ Camera - SE Rush and Ohio,N RUSH ST &  E OHIO ST,"$24,776.00"
42,1 PTZ Camera - SE State and Washington,N STATE ST &  E WASHINGTON ST,"$24,776.00"
42,1- PTZ Camera - SW Huron and Kingsbury,W HURON ST &  N KINGSBURY ST,"$24,776.00"
42,ADA - Street Resurfacing Menu (2022),ON N NEW ST FROM E NORTH WATER ST  (430 N) TO E RIVER DR  (410 N),"$18,112.50"
42,ADA - Street Resurfacing Menu (2022),ON N PARK DR FROM E SOUTH WATER ST  (220 N) TO E BENTON PL  (170 N),"$10,867.50"
42,Bollard Menu (2022),N COLUMBUS LOWER DR &  E SOUTH WATER LOWER ST,"$37,933.16"
42,Connors Park - Wrought Iron Fencing,861 N WABASH AVE,"$16,275.00"
42,Miscellaneous CDOT Projects (2022),400-445 W OHIO ST,"$100,000.00"
42,Miscellaneous CDOT Projects (2022),S DEARBORN ST &  W JACKSON BLVD,$660.00
42,Sidewalk Menu (2022),221 N COLUMBUS DR,"$20,180.12"
42,Sidewalk Menu (2022),ON N KINGSBURY ST FROM W OHIO ST  (600 N) TO W ONTARIO ST  (640 N),"$35,682.55"
42,Street Bump Outs Menu (2022),N MCCLURG CT &  E NORTH WATER ST,"$16,598.95"
42,Street Light Arterial Menu (2022),ON E HUBBARD ST FROM N FRANKLIN ST  (300 W) TO N WELLS ST  (200 W),"$100,000.00"
42,Street Light Arterial Menu (2022),ON N WELLS ST FROM W HUBBARD ST  (430 N) TO W KINZIE ST  (399 N),"$100,000.00"
42,Street Resurfacing Menu (2022),ON E BENTON PL FROM N PARK DR  (300 E) TO N FIELD BLVD  (400 E),"$25,581.44"
42,Street Resurfacing Menu (2022),ON E NORTH WATER ST FROM N NEW ST  (350 E) TO N MCCLURG CT  (400 E),"$17,938.37"
42,Street Resurfacing Menu (2022),ON E RANDOLPH ST FROM N BEAUBIEN CT  (110 E) TO N COLUMBUS DR  (300 E),"$19,114.31"
42,Street Resurfacing Menu (2022),ON E SOUTH WATER ST FROM N PARK DR  (300 E) TO N WESTSHORE DR  (500 E),"$65,554.95"
42,Street Resurfacing Menu (2022),ON N MCCLURG CT FROM E NORTH WATER ST  (430 N) TO E ILLINOIS ST  (500 N),"$61,117.21"
42,Street Resurfacing Menu (2022),ON N NEW ST FROM E NORTH WATER ST  (430 N) TO E RIVER DR  (410 N),"$18,500.68"
42,Street Resurfacing Menu (2022),ON N PARK DR FROM E SOUTH WATER ST  (220 N) TO E BENTON PL  (170 N),"$29,878.76"
42,Street Resurfacing Menu (2022),ON N RUSH ST FROM E CHICAGO AVE  (800 N) TO E PEARSON ST  (830 N),"$23,117.88"
42,Street Resurfacing Menu (2022),ON N WABASH LOWER AVE FROM E KINZIE ST  (400 N) TO E ILLINOIS ST  (500 N),"$28,857.07"
