,ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
4720,40,Alley Resurfacing Menu,N VIRGINIA AVE & W HOLLYWOOD AVE & N VIRGINIA AVE & W ARDMORE AVE,2019,27941.36,32632,N VIRGINIA AVE & W HOLLYWOOD AVE,N VIRGINIA AVE & W ARDMORE AVE,,,41.98481730100008,-87.70558320399994,census,41.98672272800008,-87.70616206799997,census,,,,,,
4721,28,Alley Resurface Menu,W GLADYS AV & W VAN BUREN ST & N WASHTENAW AV & RAILROAD TRACKS,2007,28616.0,22472,N WASHTENAW AV & W GLADYS AV,N WASHTENAW AV & W VAN BUREN ST,,,41.8767256,-87.6937292,google,41.8759989,-87.6937187,google,,,,,,
4722,43,Alley Speed Hump Menu,W EVERGREEN AV & W GOETHE ST & N WELLS ST & L-TRACK,2005,875.0,34296,N WELLS ST & W EVERGREEN AV,N WELLS ST & W GOETHE ST,,,41.90669481000003,-87.63457189399998,census,41.90573003700007,-87.63453973499998,census,,,,,,
4723,50,Alley Resurface Menu,W GREENLEAF AV & W ESTES AV & N WESTERN AV & N WESTERN AV,2006,7982.0,39786,N WESTERN AV & W GREENLEAF AV,N WESTERN AV & W ESTES AV,,,42.009821000000045,-87.69018703599994,census,42.01046016200007,-87.69020311499997,census,,,,,,
4724,50,Alley Resurface Menu,N WESTERN AV & W JARVIS AV & W SHERWIN AV & W SHERWIN AV,2005,9604.0,39759,N WESTERN AV & W JARVIS AV,N WESTERN AV & W SHERWIN AV,,,42.0158992,-87.6902512,google,41.9503684,-87.6882903,google,,,,,,
4725,32,Alley Resurfacing Menu,N LEAVITT ST & W CORTLAND ST & N WILMOT AVE & W CORTLAND ST,2013,5223.0,26105,N LEAVITT ST & W CORTLAND ST,N WILMOT AVE & W CORTLAND ST,,,41.91613752600006,-87.68248493199997,census,41.91609330700004,-87.68471596899997,census,,,,,,
4726,48,Alley Speed Hump Menu,N WINTHROP AV & DEAD END & W ROSEMONT AV & W GRANVILLE AV,2006,1000.0,38362,N WINTHROP AV & W ROSEMONT AV,N WINTHROP AV & W GRANVILLE AV,,,41.996394577000046,-87.65840580599996,census,41.99457758800003,-87.65835354799998,census,,,,,,
4727,49,Alley Apron Menu,N WINTHROP AVE & W ALBION AVE & N WINTHROP AVE & W LOYOLA AVE,2018,28434.5,39568,N WINTHROP AVE & W ALBION AVE,N WINTHROP AVE & W LOYOLA AVE,,,42.00258520300008,-87.65861484099997,census,42.00156415200007,-87.65858268199997,census,,,,,,
4728,49,Alley Apron Menu,N WINTHROP AVE & W ALBION AVE & N WINTHROP AVE & W LOYOLA AVE,2018,4009.44,39571,N WINTHROP AVE & W ALBION AVE,N WINTHROP AVE & W LOYOLA AVE,,,42.00258520300008,-87.65861484099997,census,42.00156415200007,-87.65858268199997,census,,,,,,
4729,49,Alley Speed Hump Menu,W CHASE AV & W TOUHY AV & N WOLCOTT AV & DEAD END,2007,1050.0,39124,N WOLCOTT AV & W CHASE AV,N WOLCOTT AV & W TOUHY AV,,,42.01370823100007,-87.67821983099998,census,42.01257864300004,-87.67818365199997,census,,,,,,
4730,35,Miscellaneous CDOT Projects,N KIMBALL AVE & N MILWAUKEE AVE & N WOODARD ST & N MILWAUKEE AVE,2020,20000.0,28839,N KIMBALL AVE & N MILWAUKEE AVE,N WOODARD ST & N MILWAUKEE AVE,,,41.93198794200004,-87.71230847599998,census,41.933862,-87.7110565,google,,,,,,
4731,38,Alley Resurface Menu,W GIDDINGS ST & W LAWRENCE AV & NRRAGANSETT AV & DEAD END,2007,18457.0,30641,NRRAGANSETT AV & W GIDDINGS ST,NRRAGANSETT AV & W LAWRENCE AV,,,41.96654289300005,-87.78674070999995,census,41.96748756700004,-87.78674472999995,census,,,,,,
4732,20,Alley Resurface Menu,E 68 ST & E 69 ST & S ANTHONY AV & DR. MARTIN LUTHER KING JR. DR,2006,11414.0,15913,S ANTHONY AV & E 68th ST,S ANTHONY AV & E 69th ST,,,41.7711378,-87.6160179,google,41.7694576,-87.6136438,google,,,,,,
4733,7,Alley Resurfacing Menu,E 89TH ST & S YATES BLVD & E 89TH ST & S ANTHONY AVE,2019,6927.17,40546,S YATES BLVD & E 89TH ST,S ANTHONY AVE & E 89TH ST,,,41.7335371,-87.5659158,google,41.7336664,-87.5646036,google,,,,,,
4734,25,Alley Resurfacing Menu,S CANAL ST & W 23RD PL & S ARCHER AVE & W 23RD PL,2014,8658.0,20570,S CANAL ST & W 23RD PL,S ARCHER AVE & W 23RD PL,,,41.849978220000025,-87.63845912499994,census,41.850027,-87.6402121,google,,,,,,
4735,11,Alley Speed Hump Menu,S ARCHER AVE & S ARCHER AVE & S ROBINSON ST & S ASHLAND AVE,2011,550.0,8287,S ROBINSON ST & S ARCHER AVE,S ASHLAND AVE & S ARCHER AVE,,,41.83695378500005,-87.66693198799999,census,41.8377734,-87.6656639,google,,,,,,
4736,10,Alley Speed Hump Menu,E 111 ST & E 112 ST & S AVENUE E & S AVENUE E,2005,3500.0,7045,S AVENUE E & E 111th ST,S AVENUE E & E 112th ST,,,41.69363676100005,-87.52945987999999,census,41.6918212,-87.5294822,google,,,,,,
4737,10,Alley Speed Hump Menu,E 134 ST & E 135 ST & S AVENUE K & S AVENUE K,2005,3500.0,7090,S AVENUE K & E 134th ST,S AVENUE K & E 135th ST,,,41.65184199200007,-87.53502742399996,census,41.650033043000064,-87.53502742399996,census,,,,,,
4738,10,Concrete Alley Menu,S AVENUE N & S AVENUE N & E 99 ST & E 100 ST,2008,15500.0,7383,S AVENUE N & E 99th ST,S AVENUE N & E 100th ST,,,41.7158138,-87.5388672,google,41.7138576,-87.5388631,google,,,,,,
4739,10,Alley Resurface Menu,W 93 ST & W CHICAGO AV & S BALTIMORE AV & RAILROAD TRACKS,2005,17658.0,6932,S BALTIMORE AV & W 93rd ST,S BALTIMORE AV & W CHICAGO AV,,,41.72645512100007,-87.54840962899999,census,41.7247499,-87.5484705,google,,,,,,
4740,15,Alley Speed Hump Menu,S BELL AV & RAILROAD TRACKS & W 65 ST & W 66 ST,2005,1750.0,12281,S BELL AV & W 65th ST,S BELL AV & W 66th ST,,,41.7756359,-87.6797637,google,41.77381341400008,-87.67971522899995,census,,,,,,
4741,11,Alley Resurface Menu,W 31 ST & W 31 PL & S BENSON ST & DEAD END,2005,27852.0,8058,S BENSON ST & W 31st ST,S BENSON ST & W 31st PL,,,41.837850220000064,-87.66084989799998,census,41.83694172500003,-87.66080165899996,census,,,,,,
4742,25,Alley Resurfacing Menu,W 18TH ST & S BLUE ISLAND AVE & W 19TH ST & S BLUE ISLAND AVE,2013,716.0,20518,S BLUE ISLAND AVE & W 18TH ST,S BLUE ISLAND AVE & W 19TH ST,,,41.85788131800007,-87.66115138999999,census,41.856033,-87.662711,google,,,,,,
4743,12,Alley Speed Hump Menu,S FRANCISCO AV & S BOULEVARD WY & W 25 ST & W 25 ST,2010,1575.0,9128,S FRANCISCO AV & W 25th ST,S BOULEVARD WY & W 25th ST,,,41.8455343,-87.6977135,google,41.8464008,-87.699285,google,,,,,,
4744,10,Alley Speed Hump Menu,E 91 ST & E 92 ST & S BRANDON AV & RAILROAD TRACKS,2006,1000.0,7192,S BRANDON AV & E 91st ST,S BRANDON AV & E 92nd ST,,,41.73012527800006,-87.54693030999994,census,41.72830025000008,-87.54688207199996,census,,,,,,
4745,10,Alley Speed Hump Menu,S BRANDON AVE & E 131ST ST & E 131ST ST & S BURLEY AVE,2022,1400.0,8005,S BRANDON AVE & E 131ST ST,S BURLEY AVE & E 131ST ST,,,41.65733315800003,-87.54590121899997,census,41.65732913800008,-87.54471535199997,census,,,,,,
4746,9,Alley Speed Hump Menu,E 102 ST & E 103 ST & S CALUMET AV & DR. MARTIN LUTHER KING JR. DR,2005,3500.0,6271,S CALUMET AV & E 102nd ST,S CALUMET AV & E 103rd ST,,,41.7091218,-87.615028,google,41.70729633800005,-87.61498298299995,census,,,,,,
4747,9,Alley Speed Hump Menu,E 103 ST & E 104 ST & S CALUMET AV & DR. MARTIN LUTHER KING JR. DR,2005,2625.0,6289,S CALUMET AV & E 103rd ST,S CALUMET AV & E 104th ST,,,41.70729633800005,-87.61498298299995,census,41.70547130900008,-87.61493876499998,census,,,,,,
4748,9,Alley Speed Hump Menu,E 107 ST & E 108 ST & S CALUMET AV & DR. MARTIN LUTHER KING JR. DR,2005,3500.0,6275,S CALUMET AV & E 107th ST,S CALUMET AV & E 108th ST,,,41.69999622300003,-87.61478600899994,census,41.69817521400006,-87.61473776999998,census,,,,,,
4749,9,Alley Speed Hump Menu,E 133 ST & E 134 ST & S CALUMET AV & DR. MARTIN LUTHER KING JR. DR,2005,2625.0,6316,S CALUMET AV & E 133rd ST,S CALUMET AV & E 134th ST,,,41.6536428,-87.61399,google,41.6518285,-87.6140022,google,,,,,,
4750,20,Alley Resurface Menu,"DR. MARTIN LUTHER KING JR. DR & E 57 ST & S CALUMET AV & E 58 ST3 ,611",2005,23611.0,15890,S CALUMET AV & E 57th ST,"S CALUMET AV & E 58th ST3 ,611",,,41.7911336,-87.617513,google,41.7893113,-87.6174731,google,,,,,,
4751,20,Alley Resurface Menu,E 61 ST & E 63 ST & DR. MARTIN LUTHER KING JR. DR & S CALUMET AV,2010,56662.0,16090,S CALUMET AV & E 61st ST,S CALUMET AV & E 63rd ST,,,41.7838449,-87.6173167,google,41.7801739,-87.6172541,google,,,,,,
4752,6,Alley Resurface Menu,E 72 ST & E 73 ST & S CALUMET AV & DR. MARTIN LUTHER KING JR. DR,2008,28889.0,4393,S CALUMET AV & E 72nd ST,S CALUMET AV & E 73rd ST,,,41.7638496,-87.6168357,google,41.76203112400003,-87.61678389299999,census,,,,,,
4753,6,Alley Resurface Menu,E 73 ST & E 74 ST & S CALUMET AV & DR. MARTIN LUTHER KING JR. DR,2008,33328.0,4397,S CALUMET AV & E 73rd ST,S CALUMET AV & E 74th ST,,,41.76203112400003,-87.61678389299999,census,41.76020609500006,-87.61674369399998,census,,,,,,
4754,3,Alley Speed Hump Menu,S CALUMET AV & DR. MARTIN LUTHER KING JR. DR & W 42 ST & W 43 ST,2005,1000.0,2364,S CALUMET AV & W 42nd ST,S CALUMET AV & W 43rd ST,,,41.8184014,-87.6184021,google,41.81661315500003,-87.61834762899997,census,,,,,,
4755,13,Alley Speed Hump Menu,W 63 PL & W 64 ST & S CENTRAL PARK AV & S CENTRAL PARK AV,2009,525.0,9970,S CENTRAL PARK AV & W 63rd PL,S CENTRAL PARK AV & W 64th ST,,,41.7778923,-87.7131409,google,41.776981085000045,-87.71311245299995,census,,,,,,
4756,14,Concrete Alley Menu,S SPAULDING AV & S CHRISTIANA AV & W 51 ST & DEAD END,2007,124000.0,11148,S SPAULDING AV & W 51st ST,S CHRISTIANA AV & W 51st ST,,,41.8007981,-87.7061944,google,41.8007789,-87.7074449,google,,,,,,
4757,16,Alley Speed Hump Menu,S HOYNE AVE & W 52ND PL & S DAMEN AVE & W 52ND PL,2015,1400.0,13551,S HOYNE AVE & W 52ND PL,S DAMEN AVE & W 52ND PL,,,41.7979959,-87.6768558,google,41.79803725500005,-87.67441701799999,census,,,,,,
4758,16,Alley Resurfacing Menu,W JAMES ST & S DAMEN AVE & W 52ND ST & S DAMEN AVE,2014,29861.0,13513,S DAMEN AVE & W JAMES ST,S DAMEN AVE & W 52ND ST,,,41.7998645,-87.6744703,google,41.798027,-87.674424,google,,,,,,
4759,8,Alley Speed Hump Menu,E 90 PL & E 91 ST & DEAD END & S DANTE AV,2007,500.0,5611,S DANTE AV & E 90th PL,S DANTE AV & E 91st ST,,,41.73048706800006,-87.58920746599995,census,41.72955445400004,-87.58918736599998,census,,,,,,
4760,8,Alley Speed Hump Menu,E 90 ST & E 91 ST & S DANTE AV & RAILROAD TRACKS,2006,1500.0,5549,S DANTE AV & E 90th ST,S DANTE AV & E 91st ST,,,41.73139958300004,-87.58922756499999,census,41.72955445400004,-87.58918736599998,census,,,,,,
4761,8,Alley Resurface Menu,E 96 ST & E 97 ST & S DOBSON AV & RAILROAD TRACKS,2006,13801.0,5540,S DOBSON AV & E 96th ST,S DOBSON AV & E 97th ST,,,41.72030067400004,-87.59835672899999,census,41.7188136,-87.5983061,google,,,,,,
4762,5,Concrete Alley Menu,E 67 PL & E 68 ST & S DORCHESTER AV & RAILROAD TRACKS,2006,73300.0,3677,S DORCHESTER AV & E 67th PL,S DORCHESTER AV & E 68th ST,,,41.77237831400004,-87.59114505099996,census,41.77146982000005,-87.59112495199997,census,,,,,,
4763,5,Alley Resurface Menu,E 67 ST & E 68 ST & S DORCHESTER AV & RAILROAD TRACKS,2007,11877.0,3732,S DORCHESTER AV & E 67th ST,S DORCHESTER AV & E 68th ST,,,41.77237831400004,-87.59114505099996,census,41.77146982000005,-87.59112495199997,census,,,,,,
4764,8,Alley Speed Hump Menu,E 91 ST & E 92 ST & S DREXEL AV & DEAD END,2007,1050.0,5608,S DREXEL AV & E 91st ST,S DREXEL AV & E 92nd ST,,,41.729419,-87.6009874,google,41.7275853,-87.6009515,google,,,,,,
4765,21,Alley Speed Hump Menu,W 88 ST & W 89 ST & RAILROAD TRACKS & S EGGLESTON AV,2005,1750.0,16529,S EGGLESTON AV & W 88th ST,S EGGLESTON AV & W 89th ST,,,41.73436224000005,-87.63505428099995,census,41.73260554900003,-87.63500604199999,census,,,,,,
4766,34,Alley Resurfacing Menu,W 122ND ST & S RACINE AVE & S ELIZABETH ST & W 122ND ST,2022,10712.94,42555,S RACINE AVE & W 122ND ST,S ELIZABETH ST & W 122ND ST,,,41.672213,-87.6514643,google,41.6722073,-87.6526904,google,,,,,,
4767,4,Alley Speed Hump Menu,E 38 PL & E PERSHING RD & S ELLIS AV & S ELLIS AV,2006,500.0,3064,S ELLIS AV & E 38th PL,S ELLIS AV & E PERSHING RD,,,41.82559358300006,-87.60603873399998,census,41.8243936,-87.605375,google,,,,,,
4768,34,Alley Resurface Menu,W 120 ST & RAILROAD TRACKS & S UNION AV & S EMERALD AV,2007,11062.0,27305,S UNION AV & W 120th ST,S EMERALD AV & W 120th ST,,,41.6760213,-87.6394458,google,41.67601357500007,-87.64046906899995,census,,,,,,
4769,12,Alley Speed Hump Menu,W 42 ST & DEAD END & S WASHTENAW AV & S FAIRFIELD AV,2007,525.0,8934,S WASHTENAW AV & W 42nd ST,S FAIRFIELD AV & W 42nd ST,,,41.8173984,-87.6920299,google,41.8173856,-87.6932473,google,,,,,,
4770,14,Alley Resurface Menu,S ARCHER AV & W0 PL & S FRANCISCO AV & S FRANCISCO AV,2005,19602.0,10940,S ARCHER AV & W0 PL,S FRANCISCO AV & W0 PL,,,41.8183119,-87.697352,google,41.8737592,-87.6985557,google,,,,,,
4771,9,Alley Speed Hump Menu,E 113 ST & E 114 ST & DR. MARTIN LUTHER KING JR. DR & S FRONT AV,2005,3500.0,6300,S FRONT AV & E 113th ST,S FRONT AV & E 114th ST,,,41.68913448700005,-87.61165451699998,census,41.68728131900008,-87.61208464499998,census,,,,,,
4772,9,Alley Speed Hump Menu,E 114 ST & E 115 ST & S FRONT AV & DR. MARTIN LUTHER KING JR. DR,2005,1750.0,6323,S FRONT AV & E 114th ST,S FRONT AV & E 115th ST,,,41.68728131900008,-87.61208464499998,census,41.6854405,-87.612501,google,,,,,,
4773,21,Alley Speed Hump Menu,W 96 ST & W 97 ST & S GENOA AV & DEAD END,2008,1050.0,16661,S GENOA AV & W 96th ST,S GENOA AV & W 97th ST,,,41.71925148300005,-87.65008463999999,census,41.71753499100004,-87.65073184199997,census,,,,,,
4774,3,Alley Resurfacing Menu,E 37TH ST & S CALUMET AVE & E 37TH ST & S GILES AVE,2020,37645.26,2898,S CALUMET AVE & E 37TH ST,S GILES AVE & E 37TH ST,,,41.82745881100004,-87.61804211799995,census,41.827446751000025,-87.61925210399994,census,,,,,,
4775,16,Alley Speed Hump Menu,W 61ST ST & S HALSTED ST & W 61ST ST & S GREEN ST,2014,700.0,13514,S HALSTED ST & W 61ST ST,S GREEN ST & W 61ST ST,,,41.7833812,-87.6448701,google,41.7833698,-87.6460591,google,,,,,,
4776,22,Alley Resurfacing Menu,W 24TH ST & S SPRINGFIELD AVE & S HARDING AVE & W 24TH ST,2020,13224.19,41445,S SPRINGFIELD AVE & W 24TH ST,S HARDING AVE & W 24TH ST,,,41.8479455,-87.722176,google,41.8479296,-87.7234333,google,,,,,,
4777,12,Alley Speed Hump Menu,W 37 PL & DEAD END & S SPAULDING AV & S HOMAN AV,2009,1050.0,9069,S SPAULDING AV & W 37th PL,S HOMAN AV & W 37th PL,,,41.8252764,-87.7069069,google,41.82524385300008,-87.70937797799996,census,,,,,,
4778,16,Alley Resurface Menu,S HOYNE AV & DEAD END & W GARFIELD BV & W 54 PL,2009,23838.0,13206,S HOYNE AV & W GARFIELD BV,S HOYNE AV & W 54th PL,,,41.7935141,-87.6767191,google,41.7947953,-87.6767588,google,,,,,,
4779,18,Alley Speed Hump Menu,S HOYNE AV & DEAD END & W 82 PL & W 83 ST,2010,1100.0,14757,S HOYNE AV & W 82nd PL,S HOYNE AV & W 83rd ST,,,41.7438425,-87.6753504,google,41.7429116,-87.6754081,google,,,,,,
4780,18,Alley Resurfacing Menu,W 82ND PL & S HOYNE AVE & W 83RD ST & S HOYNE AVE,2021,11008.38,15164,S HOYNE AVE & W 82ND PL,S HOYNE AVE & W 83RD ST,,,41.7438425,-87.6753504,google,41.7429116,-87.6754081,google,,,,,,
4781,9,Alley Speed Hump Menu,E 136 PL & E 137 ST & S INDIANA AV & DEAD END,2005,2625.0,6297,S INDIANA AV & E 136th PL,S INDIANA AV & E 137th ST,,,41.64703822700005,-87.61723411999998,census,41.6468383,-87.6172261,google,,,,,,
4782,22,Concrete Alley Menu,S KEELER AVE & W 24TH PL & W 24TH ST & S KEELER AVE,2020,21000.0,41451,S KEELER AVE & W 24TH PL,S KEELER AVE & W 24TH ST,,,41.8469292,-87.7294965,google,41.8469292,-87.7294965,google,,,,,,
4783,23,Concrete Alley Menu,S KILBOURN AVE & S KENNETH AVE & W 53RD ST & DEAD END,2012,112000.0,18476,S KILBOURN AVE & W 53RD ST,S KENNETH AVE & W 53RD ST,,,41.7967485,-87.735514,google,41.79677099100008,-87.73428519999999,census,,,,,,
4784,22,Alley Resurfacing Menu,W 24TH PL & RAILROAD TRACKS & S KEELER AVE & S KILDARE AVE,2013,4675.0,17624,S KEELER AVE & W 24TH PL,S KILDARE AVE & W 24TH PL,,,41.8469292,-87.7294965,google,41.846895,-87.7311151,google,,,,,,
4785,5,Alley Speed Hump Menu,E 74 ST & E 75 ST & S KIMBARK AV & DEAD END,2009,1575.0,3854,S KIMBARK AV & E 74th ST,S KIMBARK AV & E 75th ST,,,41.76053170600005,-87.59327559199994,census,41.75870265800006,-87.59322735299997,census,,,,,,
4786,13,Alley Speed Hump Menu,S KNOX AV & DEAD END & W 63 ST & W 64 ST,2010,1100.0,10020,S KNOX AV & W 63rd ST,S KNOX AV & W 64th ST,,,41.77847246400006,-87.73861461899997,census,41.77665547400005,-87.73857039999996,census,,,,,,
4787,13,Alley Speed Hump Menu,S KNOX AV & DEAD END & W 65 ST & W 66 ST,2010,525.0,10027,S KNOX AV & W 65th ST,S KNOX AV & W 66th ST,,,41.774834465000026,-87.73851814099999,census,41.77301345700005,-87.73846588299995,census,,,,,,
4788,14,Alley Speed Hump Menu,W 48TH ST & S KNOX AVE & S KNOX AVE & W 49TH ST,2021,700.0,41040,S KNOX AVE & W 48TH ST,S KNOX AVE & W 49TH ST,,,41.805847896000046,-87.73943467599997,census,41.80402286800006,-87.73938643699995,census,,,,,,
4789,13,Alley Speed Hump Menu,S KOLMAR AV & DEAD END & W MARQUETTE RD & W 68 ST,2010,525.0,10025,S KOLMAR AV & W MARQUETTE RD,S KOLMAR AV & W 68th ST,,,41.7712199,-87.7359719,google,41.76947595600007,-87.73593335399994,census,,,,,,
4790,13,Alley Speed Hump Menu,S KOLMAR AV & DEAD END & W 68 ST & W MARQUETTE RD,2007,525.0,9864,S KOLMAR AV & W 68th ST,S KOLMAR AV & W MARQUETTE RD,,,41.76947595600007,-87.73593335399994,census,41.7712199,-87.7359719,google,,,,,,
4791,13,Alley Resurfacing Menu,S KOLMAR AVE & W 62ND ST & W 63RD ST & S KOLMAR AVE,2022,24114.34,10867,S KOLMAR AVE & W 62ND ST,S KOLMAR AVE & W 63RD ST,,,41.7803245,-87.7362458,google,41.7784956,-87.7361756,google,,,,,,
4792,10,Alley Speed Hump Menu,E 95 ST & DEAD END & S EWING AV & S KREITER AV,2007,1000.0,7262,S EWING AV & E 95th ST,S KREITER AV & E 95th ST,,,41.72294576000007,-87.53654292099998,census,41.72294977900003,-87.53483848899998,census,,,,,,
4793,28,Alley Resurfacing Menu,S LAFLIN ST & W POLK ST & W LEXINGTON ST & S LAFLIN ST,2021,14801.29,23041,S LAFLIN ST & W POLK ST,S LAFLIN ST & W LEXINGTON ST,,,41.87166551200005,-87.66414620599994,census,41.8724941,-87.6641716,google,,,,,,
4794,13,Alley Resurface Menu,W 65 ST & S LATROBE AV & S LAVERGNE AV & S LAVERGNE AV,2006,24290.0,9781,S LATROBE AV & W 65th ST,S LAVERGNE AV & W 65th ST,,,41.77457719300003,-87.75225409699999,census,41.7747141,-87.7470261,google,,,,,,
4795,25,Alley Resurface Menu,W 18 PL & W 18 ST & S LEAVITT ST & S LEAVITT ST,2008,1644.0,20142,S LEAVITT ST & W 18th PL,S LEAVITT ST & W 18th ST,,,41.8575972,-87.6809008,google,41.8575972,-87.6809008,google,,,,,,
4796,11,Alley Resurface Menu,S ARCHER AV & W 35 ST & S LEAVITT ST & S LEAVITT ST,2006,7714.0,8080,S ARCHER AV & W 35th ST,S LEAVITT ST & W 35th ST,,,41.8303906,-87.6776136,google,41.8303474,-87.6801591,google,,,,,,
4797,25,Concrete Alley Menu,W 24TH ST & W COULTER ST & S LEAVITT ST & S LEAVITT ST,2012,115000.0,20489,S LEAVITT ST & W 24TH ST,S LEAVITT ST & W COULTER ST,,,41.8484747,-87.6806287,google,41.8476195,-87.6806012,google,,,,,,
4798,25,Concrete Alley Menu,W BOWLER ST & W POLK ST & S LEAVITT ST & S LEAVITT ST,2006,11927.0,20067,S LEAVITT ST & W BOWLER ST,S LEAVITT ST & W POLK ST,,,41.8704984,-87.6812436,google,41.871404219000055,-87.68126690599996,census,,,,,,
4799,13,Alley Resurface Menu,W 65 ST & S LATROBE AV & S LOCKWOOD AV & S LOCKWOOD AV,2005,21430.0,9741,S LATROBE AV & W 65th ST,S LOCKWOOD AV & W 65th ST,,,41.77457719300003,-87.75225409699999,census,41.7745853,-87.7544114,google,,,,,,
4800,17,Alley Speed Hump Menu,W 73 ST & W 74 ST & S LOWE AV & DEAD END,2008,1100.0,13955,S LOWE AV & W 73rd ST,S LOWE AV & W 74th ST,,,41.7616612,-87.6400028,google,41.7597958,-87.6406138,google,,,,,,
4801,10,Alley Speed Hump Menu,E 98 ST & E 99 ST & S MARQUETTE AV & RAILROAD TRACKS,2006,1000.0,7157,S MARQUETTE AV & E 98th ST,S MARQUETTE AV & E 99th ST,,,41.71727771800005,-87.55791666299996,census,41.7154114,-87.5578772,google,,,,,,
4802,23,Alley Speed Hump Menu,W 58 ST & W 58 ST & S AUSTIN AV & S MASON AV,2008,1500.0,18167,S AUSTIN AV & W 58th ST,S MASON AV & W 58th ST,,,41.78704286300007,-87.77184702799997,census,41.787068,-87.7706234,google,,,,,,
4803,3,Alley Resurface Menu,S ASHLAND AVE & W 46TH ST & S MCDOWELL AVE & W 46TH ST,2011,39982.0,2590,S ASHLAND AVE & W 46TH ST,S MCDOWELL AVE & W 46TH ST,,,41.8104208,-87.6650908,google,41.81045870700007,-87.66258648899998,census,,,,,,
4804,23,Alley Resurface Menu,E 57 ST & S AUSTIN AV & S MCVICKER AV & S MCVICKER AV,2008,21165.0,18159,S AUSTIN AV & E 57th ST,S MCVICKER AV & E 57th ST,,,41.78887593200005,-87.77191938499999,census,41.78885181300007,-87.77313741099994,census,,,,,,
4805,8,POD Camera,E 87TH ST & S CHAPPEL AVE & E 87TH ST & S MERRILL AVE,2007,24000.0,5668,S CHAPPEL AVE & E 87TH ST,S MERRILL AVE & E 87TH ST,,,41.73707566400003,-87.57451477699999,census,41.7371131,-87.572085,google,,,,,,
4806,23,Alley Speed Hump Menu,W 60TH ST & DEAD END & S NARRAGANSETT AVE & S MOBILE AVE,2013,1400.0,18579,S NARRAGANSETT AVE & W 60TH ST,S MOBILE AVE & W 60TH ST,,,41.78317975200008,-87.78146661799997,census,41.7832184,-87.7790233,google,,,,,,
4807,11,Alley Speed Hump Menu,S CANAL ST & S NORMAL & W 37 ST & DEAD END,2006,1050.0,8087,S CANAL ST & W 37th ST,S NORMAL & W 37th ST,,,41.82721359800007,-87.63776368499998,census,41.8272015,-87.6387044,google,,,,,,
4808,11,Alley Resurface Menu,W 41 ST & W ROOT ST & DEAD END & S NORMAL,2007,1312.0,8122,S NORMAL & W 41st ST,S NORMAL & W ROOT ST,,,41.8204053,-87.6384935,google,41.81902508700006,-87.63849530399995,census,,,,,,
4809,11,Alley Resurfacing Menu,S NORMAL AVE & W 42ND PL & S NORMAL AVE & W 43RD ST,2019,4139.28,40754,S NORMAL AVE & W 42ND PL,S NORMAL AVE & W 43RD ST,,,41.81721211800004,-87.63844706599997,census,41.8163058,-87.6383971,google,,,,,,
4810,13,Alley Resurfacing Menu,W 60TH ST & S RUTHERFORD AVE & W 60TH ST & S NORMANDY AVE,2014,11538.0,10195,S RUTHERFORD AVE & W 60TH ST,S NORMANDY AVE & W 60TH ST,,,41.78304709500003,-87.79001289799999,census,41.7830596,-87.7887855,google,,,,,,
4811,18,Alley Speed Hump Menu,W 80 PL & W 80 ST & S OAKLEY AV & DEAD END,2006,500.0,14510,S OAKLEY AV & W 80th PL,S OAKLEY AV & W 80th ST,,,41.7474222,-87.6804007,google,41.7483195,-87.680437,google,,,,,,
4812,18,Alley Speed Hump Menu,W 81 PL & W 81 ST & RAILROAD TRACKS & S OAKLEY AV,2010,1050.0,14760,S OAKLEY AV & W 81st PL,S OAKLEY AV & W 81st ST,,,41.7454595,-87.6804428,google,41.7454595,-87.6804428,google,,,,,,
4813,34,Alley Resurface Menu,W 115 ST & RAILROAD TRACKS & S WENTWORTH AV & S PERRY AV,2010,17315.0,27524,S WENTWORTH AV & W 115th ST,S PERRY AV & W 115th ST,,,41.6852628,-87.6276971,google,41.6852988,-87.6253384,google,,,,,,
4814,20,Alley Resurface Menu,E 55 PL & E 56 ST & S PRAIRIE AV & DR. MARTIN LUTHER KING JR. DR,2009,42027.0,16063,S PRAIRIE AV & E 55th PL,S PRAIRIE AV & E 56th ST,,,41.7938405,-87.6191942,google,41.7929313,-87.6191794,google,,,,,,
4815,9,Alley Speed Hump Menu,S PRINCETON AV & RAILROAD TRACKS & W 100 PL & W 101 ST,2006,1000.0,6370,S PRINCETON AV & W 100th PL,S PRINCETON AV & W 101st ST,,,41.7116215,-87.6308207,google,41.7107239,-87.6308074,google,,,,,,
4816,3,Alley Speed Hump Menu,S PRINCETON AV & DEAD END & W 42 ST & W 42 PL,2006,1000.0,2395,S PRINCETON AV & W 42nd ST,S PRINCETON AV & W 42nd PL,,,41.817287,-87.6335458,google,41.81728849600006,-87.63357496199995,census,,,,,,
4817,3,Alley Resurfacing Menu,W 51ST PL & S PRINCETON AVE & S PRINCETON AVE & W 51ST ST,2021,27954.99,2938,S PRINCETON AVE & W 51ST PL,S PRINCETON AVE & W 51ST ST,,,41.80181192900005,-87.63318101299996,census,41.8017499,-87.6331914,google,,,,,,
